ref,exp,date,visitor,home,position,vpen,vpenyd,hpen,hpenyd
Coleman,261,2006-12-03,DAL,NYG,Referee,7,58,9,94
Coleman,261,2006-12-10,ATL,TB,Referee,2,10,2,10
Coleman,261,2006-12-17,WAS,NO,Referee,3,15,4,16
Coleman,261,2006-12-24,CIN,DEN,Referee,8,46,3,10
Coleman,261,2006-12-31,MIA,IND,Referee,3,20,5,45
Coleman,261,2007-09-10,ARI,SF,Referee,10,71,6,40
Coleman,261,2007-09-16,IND,TEN,Referee,5,44,4,40
Coleman,261,2007-09-23,NYG,WAS,Referee,3,15,6,37
Coleman,261,2007-10-07,CLE,NE,Referee,7,40,6,52
Coleman,261,2007-10-14,HOU,JAC,Referee,8,58,3,28
Coleman,261,2007-10-21,MIN,DAL,Referee,4,36,4,22
Coleman,261,2007-10-28,PIT,CIN,Referee,3,20,2,10
Coleman,261,2007-11-11,DET,ARI,Referee,10,70,9,70
Coleman,261,2007-11-18,TB,ATL,Referee,6,45,11,105
Coleman,261,2007-11-25,SEA,STL,Referee,6,45,4,20
Coleman,261,2007-12-02,NYG,CHI,Referee,2,10,10,71
Coleman,261,2007-12-09,IND,BAL,Referee,7,82,2,15
Coleman,261,2007-12-16,BUF,CLE,Referee,2,15,2,15
Coleman,261,2007-12-23,KC,DET,Referee,6,46,4,20
Coleman,261,2007-12-30,CIN,MIA,Referee,3,20,5,55
Coleman,261,2008-01-05,WAS,None,Referee,5,39,3,30
Coleman,261,2008-09-07,SEA,BUF,Referee,5,30,1,14
Coleman,261,2008-09-14,GB,DET,Referee,8,62,5,40
Coleman,261,2008-09-21,JAC,IND,Referee,5,44,6,37
Coleman,261,2008-09-28,PHI,CHI,Referee,3,25,1,5
Coleman,261,2008-10-05,SD,MIA,Referee,4,46,1,5
Coleman,261,2008-10-12,STL,WAS,Referee,10,79,7,53
Coleman,261,2008-10-26,ARI,CAR,Referee,7,60,3,25
Coleman,261,2008-11-02,HOU,MIN,Referee,5,35,3,20
Coleman,261,2008-11-09,BUF,NE,Referee,3,22,2,15
Coleman,261,2008-11-16,TEN,JAC,Referee,10,63,9,61
Coleman,261,2008-11-24,GB,NO,Referee,3,20,2,10
Coleman,261,2008-11-30,DEN,NYJ,Referee,6,64,4,25
Coleman,261,2008-12-07,STL,ARI,Referee,1,5,5,30
Coleman,261,2008-12-14,PIT,BAL,Referee,6,48,6,40
Coleman,261,2008-12-21,CAR,NYG,Referee,2,14,2,10
Coleman,261,2009-09-13,MIA,ATL,Referee,4,27,4,35
Coleman,261,2009-09-20,HOU,TEN,Referee,6,40,8,64
Coleman,261,2009-09-27,GB,STL,Referee,6,51,6,40
Coleman,261,2009-10-04,DET,CHI,Referee,7,51,3,36
Coleman,261,2009-10-11,WAS,CAR,Referee,4,20,5,27
Coleman,261,2009-10-18,BUF,NYJ,Referee,8,64,14,96
Coleman,261,2009-11-01,DEN,BAL,Referee,6,35,8,94
Coleman,261,2009-11-08,DAL,PHI,Referee,11,70,8,82
Coleman,261,2009-11-15,SEA,ARI,Referee,9,113,11,136
Coleman,261,2009-11-22,NO,TB,Referee,4,55,3,18
Coleman,261,2009-11-29,CHI,MIN,Referee,6,44,10,70
Coleman,261,2009-12-06,SD,CLE,Referee,1,5,4,30
Coleman,261,2009-12-13,MIA,JAC,Referee,4,27,2,10
Coleman,261,2009-12-21,NYG,WAS,Referee,3,15,6,52
Coleman,261,2009-12-27,SEA,GB,Referee,8,86,5,50
Coleman,261,2010-09-12,DEN,JAC,Referee,7,70,5,47
Coleman,261,2010-09-19,TB,CAR,Referee,4,30,4,48
Coleman,261,2010-09-26,WAS,STL,Referee,9,65,9,99
Coleman,261,2010-10-04,NE,MIA,Referee,3,31,6,40
Coleman,261,2010-10-10,NYG,HOU,Referee,9,84,8,67
Coleman,261,2010-10-17,ATL,PHI,Referee,2,30,9,78
Coleman,261,2010-10-24,CLE,NO,Referee,4,30,7,98
Coleman,261,2010-11-07,DAL,GB,Referee,5,40,2,20
Coleman,261,2010-11-14,DET,BUF,Referee,11,60,4,30
Coleman,261,2010-11-21,ARI,KC,Referee,11,96,5,23
Coleman,261,2010-12-05,WAS,NYG,Referee,5,35,5,35
Coleman,261,2010-12-12,CIN,PIT,Referee,4,25,9,89
Coleman,261,2010-12-19,ATL,SEA,Referee,4,35,10,76
Coleman,261,2010-12-26,NYJ,CHI,Referee,3,34,6,31
Coleman,261,2011-01-02,SD,DEN,Referee,3,32,5,45
Coleman,261,2011-01-08,NO,None,Referee,7,39,6,39
Coleman,261,2011-09-11,IND,HOU,Referee,6,60,4,30
Coleman,261,2011-09-18,CHI,NO,Referee,6,47,7,41
Coleman,261,2011-09-25,KC,SD,Referee,7,65,4,40
Coleman,261,2011-10-02,WAS,STL,Referee,10,96,9,65
Coleman,261,2011-10-09,PHI,BUF,Referee,5,46,4,40
Coleman,261,2011-10-16,DAL,NE,Referee,10,77,5,35
Coleman,261,2011-10-30,DET,DEN,Referee,4,45,5,55
Coleman,261,2011-11-06,BAL,PIT,Referee,3,20,6,69
Coleman,261,2011-11-13,TEN,CAR,Referee,9,92,12,99
Coleman,261,2011-11-20,BUF,MIA,Referee,3,27,4,50
Coleman,261,2011-11-27,HOU,JAC,Referee,7,80,4,30
Coleman,261,2011-12-04,DAL,ARI,Referee,7,49,6,41
Coleman,261,2011-12-19,PIT,SF,Referee,9,72,7,49
Coleman,261,2011-12-24,CLE,BAL,Referee,6,95,5,51
Coleman,261,2012-01-01,DET,GB,Referee,11,101,6,78
Coleman,261,2012-09-30,CAR,ATL,Referee,9,64,2,15
Coleman,261,2012-10-07,MIA,CIN,Referee,2,10,5,46
Coleman,261,2012-10-14,KC,TB,Referee,7,55,6,33
Coleman,261,2012-10-28,NE,STL,Referee,8,42,12,102
Coleman,261,2012-11-04,ARI,GB,Referee,8,57,1,5
Coleman,261,2012-11-11,DAL,PHI,Referee,13,75,6,50
Coleman,261,2012-11-22,HOU,DET,Referee,8,66,7,70
Coleman,261,2012-12-02,CIN,SD,Referee,8,55,8,55
Coleman,261,2012-12-09,CHI,MIN,Referee,10,80,7,54
Coleman,261,2012-12-17,NYJ,TEN,Referee,4,23,14,111
Coleman,261,2012-12-23,NO,DAL,Referee,6,42,5,32
Coleman,261,2012-12-30,CLE,PIT,Referee,9,79,3,58
Coleman,261,2013-01-13,SEA,None,Referee,6,35,3,11
Coleman,261,2013-09-05,BAL,DEN,Referee,7,53,8,61
Coleman,261,2013-09-15,CAR,BUF,Referee,3,30,7,55
Coleman,261,2013-09-22,ARI,NO,Referee,3,18,4,30
Coleman,261,2013-09-29,NE,ATL,Referee,9,93,6,55
Coleman,261,2013-10-06,PHI,NYG,Referee,8,88,12,136
Coleman,261,2013-10-13,DET,CLE,Referee,8,65,9,87
Coleman,261,2013-10-20,SD,JAC,Referee,8,61,6,45
Coleman,261,2013-11-03,PIT,NE,Referee,8,96,3,30
Coleman,261,2013-11-10,CIN,BAL,Referee,9,134,8,65
Coleman,261,2013-11-17,WAS,PHI,Referee,4,39,9,68
Coleman,261,2013-11-24,SD,KC,Referee,9,97,7,62
Coleman,261,2013-12-01,TEN,IND,Referee,6,74,7,50
Coleman,261,2013-12-08,STL,ARI,Referee,11,90,6,31
Coleman,261,2013-12-15,GB,DAL,Referee,7,59,7,79
Coleman,261,2013-12-23,ATL,SF,Referee,5,37,7,45
Coleman,261,2014-09-14,DAL,TEN,Referee,4,25,5,30
Coleman,261,2014-09-21,IND,JAC,Referee,8,46,2,15
Coleman,261,2014-09-28,DET,NYJ,Referee,5,33,6,32
Coleman,261,2014-10-05,KC,SF,Referee,4,29,2,10
Coleman,261,2014-10-12,NE,BUF,Referee,9,60,8,107
Coleman,261,2014-10-20,HOU,PIT,Referee,4,20,6,38
Coleman,261,2014-10-26,SEA,CAR,Referee,7,41,4,20
Coleman,261,2014-11-09,TEN,BAL,Referee,9,67,5,40
Coleman,261,2014-11-13,BUF,MIA,Referee,7,70,4,30
Coleman,261,2014-11-23,TB,CHI,Referee,9,87,6,45
Coleman,261,2014-11-30,DEN,KC,Referee,5,32,5,35
Coleman,261,2014-12-07,CAR,NO,Referee,6,55,4,30
Coleman,261,2014-12-11,ARI,STL,Referee,8,59,6,69
Coleman,261,2014-12-21,BAL,HOU,Referee,7,56,7,69
Coleman,261,2014-12-28,PHI,NYG,Referee,5,35,8,106
Coleman,261,2015-09-13,MIA,WAS,Referee,6,39,11,88
Coleman,261,2015-09-27,JAC,NE,Referee,7,114,4,30
Coleman,261,2015-10-04,MIN,DEN,Referee,9,63,8,40
Coleman,261,2015-10-11,SF,NYG,Referee,4,28,6,65
Coleman,261,2015-10-18,CHI,DET,Referee,9,76,10,98
Coleman,261,2015-10-25,PIT,KC,Referee,1,5,6,66
Coleman,261,2015-11-01,ARI,CLE,Referee,5,25,7,35
Coleman,261,2015-11-08,JAC,NYJ,Referee,4,30,6,41
Coleman,261,2015-11-16,HOU,CIN,Referee,5,54,9,70
Coleman,261,2015-11-22,GB,MIN,Referee,4,19,8,110
Coleman,261,2015-11-29,TB,IND,Referee,12,95,6,45
Coleman,261,2015-12-06,DEN,SD,Referee,3,18,8,72
Coleman,261,2015-12-13,SEA,BAL,Referee,6,42,9,94
Coleman,261,2015-12-20,TEN,NE,Referee,3,29,5,35
Coleman,261,2015-12-26,WAS,PHI,Referee,8,70,8,45
Coleman,261,2016-01-03,STL,SF,Referee,11,105,7,60
Coleman,261,2016-01-10,SEA,None,Referee,6,65,2,46
Steinkerchner,261,1999-09-26,NYG,NE,Line-Judge,2,10,3,25
Steinkerchner,261,1999-10-03,BAL,ATL,Line-Judge,5,38,6,40
Steinkerchner,261,1999-10-10,SD,DET,Line-Judge,4,20,1,5
Steinkerchner,261,1999-10-17,IND,NYJ,Line-Judge,1,5,6,51
Steinkerchner,261,1999-10-24,CLE,STL,Line-Judge,6,30,4,30
Steinkerchner,261,1999-10-31,CHI,WAS,Line-Judge,9,85,3,15
Steinkerchner,261,1999-11-08,DAL,MIN,Line-Judge,8,55,12,95
Steinkerchner,261,1999-11-14,BAL,JAC,Line-Judge,6,29,4,30
Steinkerchner,261,1999-11-21,DET,GB,Line-Judge,8,119,10,90
Steinkerchner,261,1999-11-28,CIN,PIT,Line-Judge,5,35,6,46
Steinkerchner,261,1999-12-05,NYJ,NYG,Line-Judge,4,50,3,67
Steinkerchner,261,1999-12-12,SD,SEA,Line-Judge,9,55,5,47
Steinkerchner,261,1999-12-19,NE,PHI,Line-Judge,3,15,7,85
Steinkerchner,261,1999-12-26,JAC,TEN,Line-Judge,4,29,4,33
Steinkerchner,261,2000-01-02,OAK,KC,Line-Judge,5,35,5,33
Steinkerchner,261,2000-01-16,MIN,None,Line-Judge,10,57,10,70
Steinkerchner,261,2000-09-03,JAC,CLE,Line-Judge,1,5,3,25
Steinkerchner,261,2000-09-10,CHI,TB,Line-Judge,9,64,3,20
Steinkerchner,261,2000-09-17,SF,STL,Line-Judge,7,53,3,25
Steinkerchner,261,2000-09-24,WAS,NYG,Line-Judge,4,25,6,59
Steinkerchner,261,2000-10-08,BUF,MIA,Line-Judge,3,40,5,64
Steinkerchner,261,2000-10-16,JAC,TEN,Line-Judge,5,40,10,89
Steinkerchner,261,2000-10-22,ARI,DAL,Line-Judge,11,59,5,30
Steinkerchner,261,2000-10-29,PIT,BAL,Line-Judge,3,20,4,20
Steinkerchner,261,2000-11-05,TB,ATL,Line-Judge,4,43,5,25
Steinkerchner,261,2000-11-12,STL,NYG,Line-Judge,2,10,7,49
Steinkerchner,261,2000-11-19,CIN,NE,Line-Judge,8,75,9,69
Steinkerchner,261,2000-11-26,KC,SD,Line-Judge,11,90,5,43
Steinkerchner,261,2000-12-03,GB,CHI,Line-Judge,5,42,5,41
Steinkerchner,261,2000-12-10,WAS,DAL,Line-Judge,11,121,6,35
Steinkerchner,261,2000-12-16,OAK,SEA,Line-Judge,7,45,5,55
Steinkerchner,261,2000-12-24,CIN,PHI,Line-Judge,6,39,4,34
Steinkerchner,261,2001-01-06,NO,None,Line-Judge,7,40,5,60
Steinkerchner,261,2001-09-30,GB,CAR,Line-Judge,6,45,3,35
Steinkerchner,261,2001-10-07,JAC,SEA,Line-Judge,4,24,7,60
Steinkerchner,261,2001-10-14,DET,MIN,Line-Judge,8,90,8,70
Steinkerchner,261,2001-10-21,KC,ARI,Line-Judge,10,107,6,50
Steinkerchner,261,2001-10-28,BUF,SD,Line-Judge,9,68,7,62
Steinkerchner,261,2001-11-05,DEN,OAK,Line-Judge,7,71,11,93
Steinkerchner,261,2001-11-18,CHI,TB,Line-Judge,7,75,3,39
Steinkerchner,261,2001-11-25,ATL,CAR,Line-Judge,4,30,6,30
Steinkerchner,261,2001-12-02,MIN,PIT,Line-Judge,5,36,3,30
Steinkerchner,261,2001-12-09,JAC,CIN,Line-Judge,7,40,7,54
Steinkerchner,261,2001-12-16,DAL,SEA,Line-Judge,6,70,0,0
Steinkerchner,261,2001-12-22,PHI,SF,Line-Judge,11,109,3,15
Steinkerchner,261,2001-12-30,CHI,DET,Line-Judge,7,68,5,50
Steinkerchner,261,2002-01-06,BUF,MIA,Line-Judge,5,36,7,56
Steinkerchner,261,2002-01-20,BAL,None,Line-Judge,9,65,5,50
Steinkerchner,261,2002-09-09,PIT,NE,Line-Judge,13,112,7,88
Steinkerchner,261,2002-09-15,ARI,SEA,Line-Judge,7,42,7,35
Steinkerchner,261,2002-09-22,IND,HOU,Line-Judge,4,45,9,67
Steinkerchner,261,2002-10-06,STL,SF,Line-Judge,4,40,4,27
Steinkerchner,261,2002-10-13,MIA,DEN,Line-Judge,8,42,9,70
Steinkerchner,261,2002-10-20,SD,OAK,Line-Judge,10,97,5,50
Steinkerchner,261,2002-10-27,ATL,NO,Line-Judge,10,95,9,96
Steinkerchner,261,2002-11-10,NYG,MIN,Line-Judge,9,84,10,84
Steinkerchner,261,2002-11-17,PIT,TEN,Line-Judge,4,20,5,36
Steinkerchner,261,2002-11-24,DET,CHI,Line-Judge,7,50,6,64
Steinkerchner,261,2002-12-01,DEN,SD,Line-Judge,9,57,1,5
Steinkerchner,261,2002-12-08,ATL,TB,Line-Judge,4,45,5,38
Steinkerchner,261,2002-12-15,GB,SF,Line-Judge,4,20,3,18
Steinkerchner,261,2002-12-22,NYJ,NE,Line-Judge,7,60,4,30
Steinkerchner,261,2002-12-28,KC,OAK,Line-Judge,1,5,4,25
Steinkerchner,261,2003-01-11,ATL,None,Line-Judge,9,95,3,30
Steinkerchner,261,2003-01-26,OAK,None,Line-Judge,7,51,5,41
Steinkerchner,261,2003-09-07,NO,SEA,Line-Judge,11,114,3,20
Steinkerchner,261,2003-09-14,DEN,SD,Line-Judge,10,81,11,96
Steinkerchner,261,2003-09-21,CLE,SF,Line-Judge,7,60,8,88
Steinkerchner,261,2003-09-28,JAC,HOU,Line-Judge,9,48,4,43
Steinkerchner,261,2003-10-12,BAL,ARI,Line-Judge,6,55,5,35
Steinkerchner,261,2003-10-19,CHI,SEA,Line-Judge,6,64,5,45
Steinkerchner,261,2003-10-26,NYG,MIN,Line-Judge,10,75,9,52
Steinkerchner,261,2003-11-02,STL,SF,Line-Judge,7,50,7,39
Steinkerchner,261,2003-11-09,NYJ,OAK,Line-Judge,3,25,6,37
Steinkerchner,261,2003-11-16,ATL,NO,Line-Judge,5,44,7,46
Steinkerchner,261,2003-11-23,CIN,SD,Line-Judge,6,80,7,69
Steinkerchner,261,2003-11-30,TB,JAC,Line-Judge,7,80,5,48
Steinkerchner,261,2003-12-07,KC,DEN,Line-Judge,5,44,4,23
Steinkerchner,261,2003-12-22,GB,OAK,Line-Judge,10,70,3,25
Steinkerchner,261,2003-12-28,MIN,ARI,Line-Judge,7,71,1,5
Steinkerchner,261,2004-09-12,TB,WAS,Line-Judge,6,44,3,23
Steinkerchner,261,2004-09-19,STL,ATL,Line-Judge,10,75,6,51
Steinkerchner,261,2004-09-26,PHI,DET,Line-Judge,7,54,6,39
Steinkerchner,261,2004-10-03,CIN,PIT,Line-Judge,5,46,7,90
Steinkerchner,261,2004-10-17,SEA,NE,Line-Judge,6,50,6,46
Steinkerchner,261,2004-10-24,JAC,IND,Line-Judge,6,48,12,62
Steinkerchner,261,2004-10-31,ATL,DEN,Line-Judge,7,56,9,70
Steinkerchner,261,2004-11-07,NYJ,BUF,Line-Judge,7,40,8,66
Steinkerchner,261,2004-11-21,SF,TB,Line-Judge,4,30,5,50
Steinkerchner,261,2004-11-28,PHI,NYG,Line-Judge,12,75,6,64
Steinkerchner,261,2004-12-06,DAL,SEA,Line-Judge,6,49,6,44
Steinkerchner,261,2004-12-12,STL,CAR,Line-Judge,5,44,7,55
Steinkerchner,261,2004-12-19,BAL,IND,Line-Judge,7,35,5,28
Steinkerchner,261,2004-12-26,CHI,DET,Line-Judge,8,55,6,47
Steinkerchner,261,2005-01-02,PIT,BUF,Line-Judge,7,40,12,108
Steinkerchner,261,2005-01-15,STL,None,Line-Judge,4,26,4,32
Steinkerchner,261,2005-02-06,PHI,None,Line-Judge,3,35,7,47
Steinkerchner,261,2005-09-11,CHI,WAS,Line-Judge,8,86,5,45
Steinkerchner,261,2005-09-18,BUF,TB,Line-Judge,3,20,13,99
Steinkerchner,261,2005-09-26,KC,DEN,Line-Judge,13,118,4,30
Steinkerchner,261,2005-10-09,NE,ATL,Line-Judge,11,83,8,84
Steinkerchner,261,2005-10-16,JAC,PIT,Line-Judge,10,106,7,80
Steinkerchner,261,2005-10-23,DAL,SEA,Line-Judge,9,81,9,83
Steinkerchner,261,2005-10-30,OAK,TEN,Line-Judge,7,55,9,79
Steinkerchner,261,2005-11-13,MIN,NYG,Line-Judge,7,90,9,75
Steinkerchner,261,2005-11-20,ARI,STL,Line-Judge,10,111,9,54
Steinkerchner,261,2005-11-27,NO,NYJ,Line-Judge,7,60,7,55
Steinkerchner,261,2005-12-04,HOU,BAL,Line-Judge,11,93,8,71
Steinkerchner,261,2005-12-11,CLE,CIN,Line-Judge,7,45,6,33
Steinkerchner,261,2005-12-18,SD,IND,Line-Judge,11,75,8,67
Steinkerchner,261,2005-12-24,DAL,CAR,Line-Judge,5,44,6,49
Steinkerchner,261,2006-01-01,WAS,PHI,Line-Judge,7,60,5,45
Steinkerchner,261,2006-01-22,PIT,None,Line-Judge,8,61,4,20
Steinkerchner,261,2006-09-10,BUF,NE,Line-Judge,7,53,1,5
Steinkerchner,261,2006-09-18,PIT,JAC,Line-Judge,3,25,10,86
Steinkerchner,261,2006-09-24,PHI,SF,Line-Judge,9,72,8,64
Steinkerchner,261,2006-10-01,SEA,CHI,Line-Judge,7,59,5,60
Steinkerchner,261,2006-10-08,KC,ARI,Line-Judge,5,49,7,50
Steinkerchner,261,2006-10-15,MIA,NYJ,Line-Judge,6,61,8,70
Steinkerchner,261,2006-10-29,IND,DEN,Line-Judge,5,55,3,24
Steinkerchner,261,2006-11-05,DAL,WAS,Line-Judge,11,153,5,41
Steinkerchner,261,2006-11-12,GB,MIN,Line-Judge,5,34,7,49
Steinkerchner,261,2006-11-19,BUF,HOU,Line-Judge,3,17,5,40
Steinkerchner,261,2006-11-26,SF,STL,Line-Judge,5,34,5,35
Steinkerchner,261,2006-12-03,TB,PIT,Line-Judge,5,40,2,15
Steinkerchner,261,2006-12-10,NYG,CAR,Line-Judge,2,10,7,37
Steinkerchner,261,2006-12-17,CLE,BAL,Line-Judge,7,50,4,30
Steinkerchner,261,2006-12-24,CHI,DET,Line-Judge,7,48,11,92
Steinkerchner,261,2006-12-31,ATL,PHI,Line-Judge,9,99,11,108
Steinkerchner,261,2007-01-14,NE,None,Line-Judge,4,45,6,64
Steinkerchner,261,2007-09-10,BAL,CIN,Line-Judge,10,86,5,41
Steinkerchner,261,2007-09-16,DAL,MIA,Line-Judge,11,101,7,57
Steinkerchner,261,2007-09-23,JAC,DEN,Line-Judge,3,14,6,36
Steinkerchner,261,2007-09-30,PHI,NYG,Line-Judge,15,132,4,27
Steinkerchner,261,2007-10-07,SEA,PIT,Line-Judge,4,25,6,64
Steinkerchner,261,2007-10-14,WAS,GB,Line-Judge,7,53,4,35
Steinkerchner,261,2007-10-21,BAL,BUF,Line-Judge,11,91,3,25
Steinkerchner,261,2007-11-04,ARI,TB,Line-Judge,8,64,9,70
Steinkerchner,261,2007-11-11,ATL,CAR,Line-Judge,9,68,6,43
Steinkerchner,261,2007-11-18,KC,IND,Line-Judge,5,33,2,10
Steinkerchner,261,2007-11-25,HOU,CLE,Line-Judge,5,26,7,71
Steinkerchner,261,2007-12-09,PIT,NE,Line-Judge,6,49,3,20
Steinkerchner,261,2007-12-15,CIN,SF,Line-Judge,1,15,3,15
Steinkerchner,261,2007-12-23,NYJ,TEN,Line-Judge,4,35,5,39
Steinkerchner,261,2007-12-30,SD,OAK,Line-Judge,6,75,8,60
Steinkerchner,261,2008-01-05,WAS,None,Line-Judge,5,39,3,30
Steinkerchner,261,2008-09-07,HOU,PIT,Line-Judge,5,43,4,41
Steinkerchner,261,2008-09-15,PHI,DAL,Line-Judge,5,44,10,108
Steinkerchner,261,2008-09-28,GB,TB,Line-Judge,7,74,8,70
Steinkerchner,261,2008-10-05,KC,CAR,Line-Judge,4,35,8,56
Steinkerchner,261,2008-10-12,OAK,NO,Line-Judge,5,26,4,30
Steinkerchner,261,2008-10-19,CLE,WAS,Line-Judge,4,25,5,38
Steinkerchner,261,2008-10-26,SEA,SF,Line-Judge,3,15,7,65
Steinkerchner,261,2008-11-02,JAC,CIN,Line-Judge,12,86,5,39
Steinkerchner,261,2008-11-09,NYG,PHI,Line-Judge,4,30,5,45
Steinkerchner,261,2008-11-23,CHI,STL,Line-Judge,3,14,11,85
Steinkerchner,261,2008-11-30,IND,CLE,Line-Judge,2,10,4,25
Steinkerchner,261,2008-12-07,WAS,BAL,Line-Judge,7,39,4,35
Steinkerchner,261,2008-12-14,TB,ATL,Line-Judge,11,76,3,20
Steinkerchner,261,2008-12-21,BUF,DEN,Line-Judge,4,26,6,62
Steinkerchner,261,2008-12-28,NYG,MIN,Line-Judge,7,49,2,20
Steinkerchner,261,2009-01-10,BAL,None,Line-Judge,8,40,12,89
Steinkerchner,261,2009-09-13,WAS,NYG,Line-Judge,4,32,4,30
Steinkerchner,261,2009-09-21,IND,MIA,Line-Judge,4,20,4,20
Steinkerchner,261,2009-09-27,CLE,BAL,Line-Judge,5,46,8,84
Steinkerchner,261,2009-10-11,TB,PHI,Line-Judge,4,30,10,111
Steinkerchner,261,2009-10-18,CHI,ATL,Line-Judge,9,65,6,70
Steinkerchner,261,2009-10-25,BUF,CAR,Line-Judge,3,22,9,67
Steinkerchner,261,2009-11-01,OAK,SD,Line-Judge,6,31,5,40
Steinkerchner,261,2009-11-15,CIN,PIT,Line-Judge,7,87,5,50
Steinkerchner,261,2009-11-22,CLE,DET,Line-Judge,8,69,8,41
Steinkerchner,261,2009-11-29,ARI,TEN,Line-Judge,4,25,6,38
Steinkerchner,261,2009-12-06,HOU,JAC,Line-Judge,6,37,4,45
Steinkerchner,261,2009-12-13,CAR,NE,Line-Judge,9,92,4,25
Steinkerchner,261,2009-12-19,DAL,NO,Line-Judge,6,49,4,30
Steinkerchner,261,2009-12-27,NYJ,IND,Line-Judge,5,52,3,15
Steinkerchner,261,2010-01-03,NYG,MIN,Line-Judge,13,95,8,45
Steinkerchner,261,2010-09-09,MIN,NO,Line-Judge,6,60,3,20
Steinkerchner,261,2010-09-19,JAC,SD,Line-Judge,5,33,4,25
Steinkerchner,261,2010-09-27,GB,CHI,Line-Judge,18,152,5,38
Steinkerchner,261,2010-10-10,KC,IND,Line-Judge,4,38,5,45
Steinkerchner,261,2010-10-24,OAK,DEN,Line-Judge,10,94,5,64
Steinkerchner,261,2010-10-31,MIA,CIN,Line-Judge,4,42,4,36
Steinkerchner,261,2010-11-07,TB,ATL,Line-Judge,5,30,4,53
Steinkerchner,261,2010-11-14,NYJ,CLE,Line-Judge,9,70,4,52
Steinkerchner,261,2010-11-21,WAS,TEN,Line-Judge,3,20,11,81
Steinkerchner,261,2010-11-28,JAC,NYG,Line-Judge,3,20,4,25
Steinkerchner,261,2010-12-05,PIT,BAL,Line-Judge,9,61,9,53
Steinkerchner,261,2010-12-12,PHI,DAL,Line-Judge,6,59,5,40
Steinkerchner,261,2010-12-19,DET,TB,Line-Judge,7,57,9,65
Steinkerchner,261,2010-12-26,IND,OAK,Line-Judge,4,42,10,116
Steinkerchner,261,2011-01-02,MIA,NE,Line-Judge,5,40,5,72
Steinkerchner,261,2011-01-08,NO,None,Line-Judge,7,39,6,39
Steinkerchner,261,2011-09-19,STL,NYG,Line-Judge,7,62,5,55
Steinkerchner,261,2011-09-25,PIT,IND,Line-Judge,4,38,3,21
Steinkerchner,261,2011-10-02,CAR,CHI,Line-Judge,8,52,5,45
Steinkerchner,261,2011-10-09,TB,SF,Line-Judge,9,96,3,30
Steinkerchner,261,2011-10-23,HOU,TEN,Line-Judge,6,68,8,76
Steinkerchner,261,2011-10-30,WAS,BUF,Line-Judge,4,59,6,35
Steinkerchner,261,2011-11-06,SEA,DAL,Line-Judge,10,88,7,82
Steinkerchner,261,2011-11-13,NO,ATL,Line-Judge,8,79,10,85
Steinkerchner,261,2011-11-20,JAC,CLE,Line-Judge,9,81,9,70
Steinkerchner,261,2011-11-24,GB,DET,Line-Judge,7,54,11,82
Steinkerchner,261,2011-12-04,DEN,MIN,Line-Judge,8,73,6,54
Steinkerchner,261,2011-12-11,KC,NYJ,Line-Judge,11,128,4,22
Steinkerchner,261,2011-12-17,DAL,TB,Line-Judge,2,15,6,46
Steinkerchner,261,2011-12-24,ARI,CIN,Line-Judge,6,87,6,47
Steinkerchner,261,2012-09-30,MIA,ARI,Line-Judge,4,40,6,62
Steinkerchner,261,2012-10-07,SEA,CAR,Line-Judge,7,65,3,25
Steinkerchner,261,2012-10-14,OAK,ATL,Line-Judge,12,110,2,25
Steinkerchner,261,2012-10-21,ARI,MIN,Line-Judge,9,82,7,35
Steinkerchner,261,2012-10-28,NYG,DAL,Line-Judge,5,45,2,10
Steinkerchner,261,2012-11-04,CHI,TEN,Line-Judge,5,37,9,68
Steinkerchner,261,2012-11-08,IND,JAC,Line-Judge,6,40,10,115
Steinkerchner,261,2012-11-18,PHI,WAS,Line-Judge,9,70,13,80
Steinkerchner,261,2012-11-25,GB,NYG,Line-Judge,8,49,4,24
Steinkerchner,261,2012-12-02,TB,DEN,Line-Judge,11,80,8,75
Steinkerchner,261,2012-12-10,HOU,NE,Line-Judge,7,70,6,56
Steinkerchner,261,2012-12-23,CHI,ARI,Line-Judge,2,12,4,25
Steinkerchner,261,2012-12-30,NYJ,BUF,Line-Judge,4,45,4,24
Steinkerchner,261,2013-01-12,GB,None,Line-Judge,5,26,8,86
Steinkerchner,261,2013-09-08,ATL,NO,Line-Judge,2,19,6,57
Steinkerchner,261,2013-09-15,SD,PHI,Line-Judge,4,32,9,77
Steinkerchner,261,2013-09-22,IND,SF,Line-Judge,1,10,6,48
Steinkerchner,261,2013-10-27,BUF,NO,Line-Judge,6,45,8,59
Steinkerchner,261,2013-11-10,STL,IND,Line-Judge,8,46,2,20
Steinkerchner,261,2013-11-17,GB,NYG,Line-Judge,5,38,3,30
Steinkerchner,261,2013-11-24,PIT,CLE,Line-Judge,2,8,2,10
Steinkerchner,261,2013-12-01,DEN,KC,Line-Judge,10,75,9,102
Steinkerchner,261,2013-12-09,DAL,CHI,Line-Judge,4,50,2,15
Steinkerchner,261,2013-12-15,NYJ,CAR,Line-Judge,3,20,6,59
Steinkerchner,261,2013-12-22,MIN,CIN,Line-Judge,5,40,6,55
Steinkerchner,261,2013-12-29,HOU,TEN,Line-Judge,5,55,7,76
Steinkerchner,261,2014-01-11,NO,None,Line-Judge,8,69,6,52
