Team,Penalty,NDate,Opponent,Player,Position,Week,Year,PenaltyIndex,HTeam,VTeam,key,Date,Exp,HPen,HPenYd,LastName,RefPosition,VPen,VPenYd
NYJ,Defensive Holding,10/07/2013,ATL,D.Harris,ILB,5.0,2013.0,NYJ-2013-45,ATL,NYJ,10-07-2013-ATL,2013-10-07,245.0,4.0,46.0,Leavy,Referee,6.0,24.0
NYJ,Defensive Pass Interference,10/07/2013,ATL,D.Davis,ILB,5.0,2013.0,NYJ-2013-46,ATL,NYJ,10-07-2013-ATL,2013-10-07,245.0,4.0,46.0,Leavy,Referee,6.0,24.0
NYJ,Defensive Pass Interference,10/07/2013,ATL,A.Cromartie,DB,5.0,2013.0,NYJ-2013-47,ATL,NYJ,10-07-2013-ATL,2013-10-07,245.0,4.0,46.0,Leavy,Referee,6.0,24.0
NYJ,Defensive Holding,10/07/2013,ATL,D.Davis,ILB,5.0,2013.0,NYJ-2013-48,ATL,NYJ,10-07-2013-ATL,2013-10-07,245.0,4.0,46.0,Leavy,Referee,6.0,24.0
NYJ,Delay of Game,10/13/2013,PIT,R.Quigley,P,6.0,2013.0,NYJ-2013-49,PIT,NYJ,10-13-2013-PIT,,,,,,,,
NYJ,False Start,10/13/2013,PIT,K.Reuland,TE,6.0,2013.0,NYJ-2013-50,PIT,NYJ,10-13-2013-PIT,,,,,,,,
NYJ,Defensive Pass Interference,10/13/2013,PIT,A.Cromartie,DB,6.0,2013.0,NYJ-2013-51,PIT,NYJ,10-13-2013-PIT,,,,,,,,
NYJ,Offensive Holding,10/13/2013,PIT,W.Colon,G,6.0,2013.0,NYJ-2013-52,PIT,NYJ,10-13-2013-PIT,,,,,,,,
NYJ,Defensive Offside,10/20/2013,NE,Q.Coples,OLB,7.0,2013.0,NYJ-2013-53,NE,NYJ,10-20-2013-NE,,,,,,,,
NYJ,Defensive Offside,10/20/2013,NE,Q.Coples,OLB,7.0,2013.0,NYJ-2013-54,NE,NYJ,10-20-2013-NE,,,,,,,,
NYJ,Defensive Offside,10/20/2013,NE,C.Pace,OLB,7.0,2013.0,NYJ-2013-55,NE,NYJ,10-20-2013-NE,,,,,,,,
NYJ,Offensive Holding,10/20/2013,NE,B.Powell,RB,7.0,2013.0,NYJ-2013-56,NE,NYJ,10-20-2013-NE,,,,,,,,
NYJ,Neutral Zone Infraction,10/20/2013,NE,L.Douzable,DE,7.0,2013.0,NYJ-2013-57,NE,NYJ,10-20-2013-NE,,,,,,,,
NYJ,Defensive Holding,10/20/2013,NE,A.Allen,DB,7.0,2013.0,NYJ-2013-58,NE,NYJ,10-20-2013-NE,,,,,,,,
NYJ,Defensive 12 On-field,10/20/2013,NE,G.McIntyre,OLB,7.0,2013.0,NYJ-2013-59,NE,NYJ,10-20-2013-NE,,,,,,,,
NYJ,False Start,10/20/2013,NE,W.Colon,G,7.0,2013.0,NYJ-2013-60,NE,NYJ,10-20-2013-NE,,,,,,,,
NYJ,Defensive Offside,10/20/2013,NE,D.Harrison,NT,7.0,2013.0,NYJ-2013-61,NE,NYJ,10-20-2013-NE,,,,,,,,
NYJ,Offensive Pass Interference,10/20/2013,NE,S.Hill,WR,7.0,2013.0,NYJ-2013-62,NE,NYJ,10-20-2013-NE,,,,,,,,
NYJ,False Start,10/20/2013,NE,A.Howard,T,7.0,2013.0,NYJ-2013-63,NE,NYJ,10-20-2013-NE,,,,,,,,
NYJ,Defensive Pass Interference,10/27/2013,CIN,A.Cromartie,DB,8.0,2013.0,NYJ-2013-64,CIN,NYJ,10-27-2013-CIN,2013-10-27,268.0,4.0,45.0,Morelli,Referee,4.0,69.0
NYJ,Offensive Holding,10/27/2013,CIN,B.Winters,G,8.0,2013.0,NYJ-2013-65,CIN,NYJ,10-27-2013-CIN,2013-10-27,268.0,4.0,45.0,Morelli,Referee,4.0,69.0
NYJ,Illegal Block Above the Waist,10/27/2013,CIN,E.Lankster,DB,8.0,2013.0,NYJ-2013-66,CIN,NYJ,10-27-2013-CIN,2013-10-27,268.0,4.0,45.0,Morelli,Referee,4.0,69.0
NYJ,Unnecessary Roughness,10/27/2013,CIN,D.Nelson,WR,8.0,2013.0,NYJ-2013-67,CIN,NYJ,10-27-2013-CIN,2013-10-27,268.0,4.0,45.0,Morelli,Referee,4.0,69.0
NYJ,Defensive Offside,11/03/2013,NO,M.Wilkerson,DE,9.0,2013.0,NYJ-2013-68,NO,NYJ,11-03-2013-NO,,,,,,,,
NYJ,Roughing the Passer,11/03/2013,NO,M.Wilkerson,DE,9.0,2013.0,NYJ-2013-69,NO,NYJ,11-03-2013-NO,,,,,,,,
NYJ,Defensive Holding,11/03/2013,NO,A.Allen,DB,9.0,2013.0,NYJ-2013-70,NO,NYJ,11-03-2013-NO,,,,,,,,
NYJ,Illegal Shift,11/03/2013,NO,J.Kerley,WR,9.0,2013.0,NYJ-2013-71,NO,NYJ,11-03-2013-NO,,,,,,,,
NYJ,False Start,11/03/2013,NO,W.Colon,G,9.0,2013.0,NYJ-2013-72,NO,NYJ,11-03-2013-NO,,,,,,,,
NYJ,Defensive Holding,11/03/2013,NO,A.Allen,DB,9.0,2013.0,NYJ-2013-73,NO,NYJ,11-03-2013-NO,,,,,,,,
NYJ,Offensive Holding,11/03/2013,NO,B.Winters,G,9.0,2013.0,NYJ-2013-74,NO,NYJ,11-03-2013-NO,,,,,,,,
NYJ,Roughing the Passer,11/03/2013,NO,J.Bush,DB,9.0,2013.0,NYJ-2013-75,NO,NYJ,11-03-2013-NO,,,,,,,,
NYJ,Neutral Zone Infraction,11/17/2013,BUF,L.Douzable,DE,11.0,2013.0,NYJ-2013-76,BUF,NYJ,11-17-2013-BUF,2013-11-17,245.0,8.0,64.0,Leavy,Referee,4.0,24.0
NYJ,False Start,11/17/2013,BUF,W.Colon,G,11.0,2013.0,NYJ-2013-77,BUF,NYJ,11-17-2013-BUF,2013-11-17,245.0,8.0,64.0,Leavy,Referee,4.0,24.0
NYJ,Offensive Holding,11/17/2013,BUF,W.Colon,G,11.0,2013.0,NYJ-2013-78,BUF,NYJ,11-17-2013-BUF,2013-11-17,245.0,8.0,64.0,Leavy,Referee,4.0,24.0
NYJ,Illegal Forward Pass,11/24/2013,BAL,G.Smith,QB,12.0,2013.0,NYJ-2013-79,BAL,NYJ,11-24-2013-BAL,2013-11-24,261.0,5.0,41.0,Triplette,Referee,6.0,56.0
NYJ,Ineligible Downfield Pass,11/24/2013,BAL,A.Howard,T,12.0,2013.0,NYJ-2013-80,BAL,NYJ,11-24-2013-BAL,2013-11-24,261.0,5.0,41.0,Triplette,Referee,6.0,56.0
NYJ,Ineligible Downfield Pass,11/24/2013,BAL,B.Winters,G,12.0,2013.0,NYJ-2013-81,BAL,NYJ,11-24-2013-BAL,2013-11-24,261.0,5.0,41.0,Triplette,Referee,6.0,56.0
NYJ,Offensive Holding,11/24/2013,BAL,B.Winters,G,12.0,2013.0,NYJ-2013-82,BAL,NYJ,11-24-2013-BAL,2013-11-24,261.0,5.0,41.0,Triplette,Referee,6.0,56.0
NYJ,Neutral Zone Infraction,11/24/2013,BAL,M.Wilkerson,DE,12.0,2013.0,NYJ-2013-83,BAL,NYJ,11-24-2013-BAL,2013-11-24,261.0,5.0,41.0,Triplette,Referee,6.0,56.0
NYJ,Roughing the Passer,11/24/2013,BAL,M.Wilkerson,DE,12.0,2013.0,NYJ-2013-84,BAL,NYJ,11-24-2013-BAL,2013-11-24,261.0,5.0,41.0,Triplette,Referee,6.0,56.0
NYJ,Defensive Offside,12/01/2013,MIA,K.Ellis,DT,13.0,2013.0,NYJ-2013-85,MIA,NYJ,12-01-2013-MIA,,,,,,,,
NYJ,Illegal Block Above the Waist,12/01/2013,MIA,W.Colon,G,13.0,2013.0,NYJ-2013-86,MIA,NYJ,12-01-2013-MIA,,,,,,,,
NYJ,Delay of Game,12/01/2013,MIA,S.Richardson,DE,13.0,2013.0,NYJ-2013-87,MIA,NYJ,12-01-2013-MIA,,,,,,,,
NYJ,Defensive Offside,12/08/2013,OAK,M.Wilkerson,DE,14.0,2013.0,NYJ-2013-88,OAK,NYJ,12-08-2013-OAK,,,,,,,,
NYJ,Defensive Offside,12/08/2013,OAK,A.Cromartie,DB,14.0,2013.0,NYJ-2013-89,OAK,NYJ,12-08-2013-OAK,,,,,,,,
NYJ,Defensive Pass Interference,12/08/2013,OAK,A.Cromartie,DB,14.0,2013.0,NYJ-2013-90,OAK,NYJ,12-08-2013-OAK,,,,,,,,
NYJ,False Start,12/08/2013,OAK,B.Winters,G,14.0,2013.0,NYJ-2013-91,OAK,NYJ,12-08-2013-OAK,,,,,,,,
NYJ,Defensive Holding,12/15/2013,CAR,K.Wilson,DB,15.0,2013.0,NYJ-2013-92,CAR,NYJ,12-15-2013-CAR,2013-12-15,273.0,6.0,59.0,McAulay,Referee,3.0,20.0
NYJ,Delay of Game,12/15/2013,CAR,N.Folk,K,15.0,2013.0,NYJ-2013-93,CAR,NYJ,12-15-2013-CAR,2013-12-15,273.0,6.0,59.0,McAulay,Referee,3.0,20.0
NYJ,Offensive Holding,12/15/2013,CAR,B.Winters,G,15.0,2013.0,NYJ-2013-94,CAR,NYJ,12-15-2013-CAR,2013-12-15,273.0,6.0,59.0,McAulay,Referee,3.0,20.0
NYJ,Delay of Game,12/15/2013,CAR,G.Smith,QB,15.0,2013.0,NYJ-2013-95,CAR,NYJ,12-15-2013-CAR,2013-12-15,273.0,6.0,59.0,McAulay,Referee,3.0,20.0
NYJ,Offensive Holding,12/22/2013,CLE,K.Winslow,TE,16.0,2013.0,NYJ-2013-96,CLE,NYJ,12-22-2013-CLE,,,,,,,,
NYJ,Neutral Zone Infraction,12/22/2013,CLE,S.Richardson,DE,16.0,2013.0,NYJ-2013-97,CLE,NYJ,12-22-2013-CLE,,,,,,,,
NYJ,Defensive Offside,12/22/2013,CLE,K.Ellis,DT,16.0,2013.0,NYJ-2013-98,CLE,NYJ,12-22-2013-CLE,,,,,,,,
NYJ,Defensive Offside,12/22/2013,CLE,D.Davis,ILB,16.0,2013.0,NYJ-2013-99,CLE,NYJ,12-22-2013-CLE,,,,,,,,
NYJ,Roughing the Passer,12/22/2013,CLE,S.Richardson,DE,16.0,2013.0,NYJ-2013-100,CLE,NYJ,12-22-2013-CLE,,,,,,,,
NYJ,Offensive Holding,12/22/2013,CLE,B.Winters,G,16.0,2013.0,NYJ-2013-101,CLE,NYJ,12-22-2013-CLE,,,,,,,,
NYJ,Offensive Holding,12/29/2013,MIA,W.Colon,G,17.0,2013.0,NYJ-2013-102,MIA,NYJ,12-29-2013-MIA,2013-12-29,181.0,5.0,38.0,Boger,Referee,5.0,36.0
NYJ,Illegal Block Above the Waist,12/29/2013,MIA,S.Holmes,WR,17.0,2013.0,NYJ-2013-103,MIA,NYJ,12-29-2013-MIA,2013-12-29,181.0,5.0,38.0,Boger,Referee,5.0,36.0
NYJ,False Start,12/29/2013,MIA,T.Bohanon,FB,17.0,2013.0,NYJ-2013-104,MIA,NYJ,12-29-2013-MIA,2013-12-29,181.0,5.0,38.0,Boger,Referee,5.0,36.0
NYJ,Unnecessary Roughness,12/29/2013,MIA,M.Wilkerson,DE,17.0,2013.0,NYJ-2013-105,MIA,NYJ,12-29-2013-MIA,2013-12-29,181.0,5.0,38.0,Boger,Referee,5.0,36.0
NYJ,Defensive Holding,12/29/2013,MIA,A.Allen,DB,17.0,2013.0,NYJ-2013-106,MIA,NYJ,12-29-2013-MIA,2013-12-29,181.0,5.0,38.0,Boger,Referee,5.0,36.0
BAL,Offensive Pass Interference,09/05/2013,DEN,J.Jones,WR,1.0,2013.0,BAL-2013-0,DEN,BAL,09-05-2013-DEN,2013-09-05,261.0,8.0,61.0,Coleman,Referee,7.0,53.0
BAL,False Start,09/05/2013,DEN,T.Smith,WR,1.0,2013.0,BAL-2013-1,DEN,BAL,09-05-2013-DEN,2013-09-05,261.0,8.0,61.0,Coleman,Referee,7.0,53.0
BAL,Illegal Contact,09/05/2013,DEN,C.Graham,CB,1.0,2013.0,BAL-2013-2,DEN,BAL,09-05-2013-DEN,2013-09-05,261.0,8.0,61.0,Coleman,Referee,7.0,53.0
BAL,False Start,09/05/2013,DEN,K.Osemele,G,1.0,2013.0,BAL-2013-3,DEN,BAL,09-05-2013-DEN,2013-09-05,261.0,8.0,61.0,Coleman,Referee,7.0,53.0
BAL,Unnecessary Roughness,09/05/2013,DEN,A.McClellan,OLB,1.0,2013.0,BAL-2013-4,DEN,BAL,09-05-2013-DEN,2013-09-05,261.0,8.0,61.0,Coleman,Referee,7.0,53.0
BAL,Offensive Holding,09/05/2013,DEN,J.Ihedigbo,SS,1.0,2013.0,BAL-2013-5,DEN,BAL,09-05-2013-DEN,2013-09-05,261.0,8.0,61.0,Coleman,Referee,7.0,53.0
BAL,Illegal Use of Hands,09/05/2013,DEN,T.Suggs,OLB,1.0,2013.0,BAL-2013-6,DEN,BAL,09-05-2013-DEN,2013-09-05,261.0,8.0,61.0,Coleman,Referee,7.0,53.0
BAL,Unnecessary Roughness,09/05/2013,DEN,J.Smith,CB,1.0,2013.0,BAL-2013-7,DEN,BAL,09-05-2013-DEN,2013-09-05,261.0,8.0,61.0,Coleman,Referee,7.0,53.0
BAL,Unnecessary Roughness,09/05/2013,DEN,G.Gradkowski,C,1.0,2013.0,BAL-2013-8,DEN,BAL,09-05-2013-DEN,2013-09-05,261.0,8.0,61.0,Coleman,Referee,7.0,53.0
BAL,Defensive Offside,09/05/2013,DEN,E.Dumervil,OLB,1.0,2013.0,BAL-2013-9,DEN,BAL,09-05-2013-DEN,2013-09-05,261.0,8.0,61.0,Coleman,Referee,7.0,53.0
BAL,Offensive Holding,09/15/2013,CLE,J.Ihedigbo,SS,2.0,2013.0,BAL-2013-10,CLE,BAL,09-15-2013-CLE,,,,,,,,
BAL,Offensive Holding,09/15/2013,CLE,E.Dickson,TE,2.0,2013.0,BAL-2013-11,CLE,BAL,09-15-2013-CLE,,,,,,,,
BAL,Defensive Pass Interference,09/15/2013,CLE,M.Elam,SS,2.0,2013.0,BAL-2013-12,CLE,BAL,09-15-2013-CLE,,,,,,,,
BAL,Illegal Contact,09/22/2013,HOU,J.Smith,CB,3.0,2013.0,BAL-2013-13,HOU,BAL,09-22-2013-HOU,,,,,,,,
BAL,Illegal Substitution,09/22/2013,HOU,A.Levine,CB,3.0,2013.0,BAL-2013-14,HOU,BAL,09-22-2013-HOU,,,,,,,,
BAL,Offensive Holding,09/22/2013,HOU,J.Simon,LB,3.0,2013.0,BAL-2013-15,HOU,BAL,09-22-2013-HOU,,,,,,,,
BAL,Personal Foul,09/22/2013,HOU,B.Trawick,DB,3.0,2013.0,BAL-2013-16,HOU,BAL,09-22-2013-HOU,,,,,,,,
BAL,Defensive Offside,09/22/2013,HOU,E.Dumervil,OLB,3.0,2013.0,BAL-2013-17,HOU,BAL,09-22-2013-HOU,,,,,,,,
BAL,Personal Foul,09/22/2013,HOU,B.McKinnie,T,3.0,2013.0,BAL-2013-18,HOU,BAL,09-22-2013-HOU,,,,,,,,
BAL,Personal Foul,09/22/2013,HOU,B.McKinnie,T,3.0,2013.0,BAL-2013-19,HOU,BAL,09-22-2013-HOU,,,,,,,,
BAL,Offensive Holding,09/22/2013,HOU,K.Osemele,G,3.0,2013.0,BAL-2013-20,HOU,BAL,09-22-2013-HOU,,,,,,,,
BAL,Offensive Holding,09/22/2013,HOU,C.Upshaw,OLB,3.0,2013.0,BAL-2013-21,HOU,BAL,09-22-2013-HOU,,,,,,,,
BAL,False Start,09/22/2013,HOU,V.Leach,FB,3.0,2013.0,BAL-2013-22,HOU,BAL,09-22-2013-HOU,,,,,,,,
BAL,Personal Foul,09/29/2013,BUF,K.Osemele,G,4.0,2013.0,BAL-2013-23,BUF,BAL,09-29-2013-BUF,2013-09-29,181.0,11.0,99.0,Boger,Referee,8.0,59.0
BAL,False Start,09/29/2013,BUF,R.Rice,RB,4.0,2013.0,BAL-2013-24,BUF,BAL,09-29-2013-BUF,2013-09-29,181.0,11.0,99.0,Boger,Referee,8.0,59.0
BAL,False Start,09/29/2013,BUF,M.Yanda,G,4.0,2013.0,BAL-2013-25,BUF,BAL,09-29-2013-BUF,2013-09-29,181.0,11.0,99.0,Boger,Referee,8.0,59.0
BAL,Defensive Pass Interference,09/29/2013,BUF,J.Smith,CB,4.0,2013.0,BAL-2013-26,BUF,BAL,09-29-2013-BUF,2013-09-29,181.0,11.0,99.0,Boger,Referee,8.0,59.0
BAL,Offensive Holding,09/29/2013,BUF,M.Oher,T,4.0,2013.0,BAL-2013-27,BUF,BAL,09-29-2013-BUF,2013-09-29,181.0,11.0,99.0,Boger,Referee,8.0,59.0
BAL,False Start,09/29/2013,BUF,E.Dickson,TE,4.0,2013.0,BAL-2013-28,BUF,BAL,09-29-2013-BUF,2013-09-29,181.0,11.0,99.0,Boger,Referee,8.0,59.0
BAL,Defensive Offside,09/29/2013,BUF,T.Suggs,OLB,4.0,2013.0,BAL-2013-29,BUF,BAL,09-29-2013-BUF,2013-09-29,181.0,11.0,99.0,Boger,Referee,8.0,59.0
BAL,Illegal Formation,09/29/2013,BUF,K.Osemele,G,4.0,2013.0,BAL-2013-30,BUF,BAL,09-29-2013-BUF,2013-09-29,181.0,11.0,99.0,Boger,Referee,8.0,59.0
BAL,Encroachment,09/29/2013,BUF,J.Bynes,LB,4.0,2013.0,BAL-2013-31,BUF,BAL,09-29-2013-BUF,2013-09-29,181.0,11.0,99.0,Boger,Referee,8.0,59.0
BAL,Unnecessary Roughness,09/29/2013,BUF,C.Upshaw,OLB,4.0,2013.0,BAL-2013-32,BUF,BAL,09-29-2013-BUF,2013-09-29,181.0,11.0,99.0,Boger,Referee,8.0,59.0
BAL,Defensive Holding,10/06/2013,MIA,J.Smith,CB,5.0,2013.0,BAL-2013-33,MIA,BAL,10-06-2013-MIA,2013-10-06,247.0,4.0,65.0,Cheffers,Referee,6.0,64.0
BAL,Offensive Pass Interference,10/06/2013,MIA,T.Smith,WR,5.0,2013.0,BAL-2013-34,MIA,BAL,10-06-2013-MIA,2013-10-06,247.0,4.0,65.0,Cheffers,Referee,6.0,64.0
BAL,Face Mask (15 Yards),10/06/2013,MIA,D.Thompson,WR,5.0,2013.0,BAL-2013-35,MIA,BAL,10-06-2013-MIA,2013-10-06,247.0,4.0,65.0,Cheffers,Referee,6.0,64.0
BAL,Illegal Block Above the Waist,10/06/2013,MIA,A.Levine,CB,5.0,2013.0,BAL-2013-36,MIA,BAL,10-06-2013-MIA,2013-10-06,247.0,4.0,65.0,Cheffers,Referee,6.0,64.0
BAL,Face Mask (15 Yards),10/06/2013,MIA,A.Shipley,C,5.0,2013.0,BAL-2013-37,MIA,BAL,10-06-2013-MIA,2013-10-06,247.0,4.0,65.0,Cheffers,Referee,6.0,64.0
BAL,Unnecessary Roughness,10/06/2013,MIA,J.Simon,LB,5.0,2013.0,BAL-2013-38,MIA,BAL,10-06-2013-MIA,2013-10-06,247.0,4.0,65.0,Cheffers,Referee,6.0,64.0
BAL,False Start,10/13/2013,GB,B.Bajema,TE,6.0,2013.0,BAL-2013-39,GB,BAL,10-13-2013-GB,,,,,,,,
BAL,Illegal Use of Hands,10/13/2013,GB,M.Yanda,G,6.0,2013.0,BAL-2013-40,GB,BAL,10-13-2013-GB,,,,,,,,
BAL,Offensive Holding,10/13/2013,GB,R.Wagner,T,6.0,2013.0,BAL-2013-41,GB,BAL,10-13-2013-GB,,,,,,,,
BAL,False Start,10/13/2013,GB,D.Clark,TE,6.0,2013.0,BAL-2013-42,GB,BAL,10-13-2013-GB,,,,,,,,
BAL,False Start,10/13/2013,GB,M.Yanda,G,6.0,2013.0,BAL-2013-43,GB,BAL,10-13-2013-GB,,,,,,,,
BAL,False Start,10/13/2013,GB,K.Osemele,G,6.0,2013.0,BAL-2013-44,GB,BAL,10-13-2013-GB,,,,,,,,
BAL,Offensive Holding,10/13/2013,GB,G.Gradkowski,C,6.0,2013.0,BAL-2013-45,GB,BAL,10-13-2013-GB,,,,,,,,
BAL,Defensive Offside,10/20/2013,PIT,Ch.Brown,CB,7.0,2013.0,BAL-2013-46,PIT,BAL,10-20-2013-PIT,2013-10-20,245.0,7.0,50.0,Leavy,Referee,9.0,67.0
BAL,Delay of Game,10/20/2013,PIT,S.Koch,P,7.0,2013.0,BAL-2013-47,PIT,BAL,10-20-2013-PIT,2013-10-20,245.0,7.0,50.0,Leavy,Referee,9.0,67.0
BAL,Delay of Game,10/20/2013,PIT,J.Flacco,QB,7.0,2013.0,BAL-2013-48,PIT,BAL,10-20-2013-PIT,2013-10-20,245.0,7.0,50.0,Leavy,Referee,9.0,67.0
BAL,False Start,10/20/2013,PIT,M.Brown,WR,7.0,2013.0,BAL-2013-49,PIT,BAL,10-20-2013-PIT,2013-10-20,245.0,7.0,50.0,Leavy,Referee,9.0,67.0
BAL,Unnecessary Roughness,10/20/2013,PIT,E.Dumervil,OLB,7.0,2013.0,BAL-2013-50,PIT,BAL,10-20-2013-PIT,2013-10-20,245.0,7.0,50.0,Leavy,Referee,9.0,67.0
BAL,Defensive Offside,10/20/2013,PIT,E.Dumervil,OLB,7.0,2013.0,BAL-2013-51,PIT,BAL,10-20-2013-PIT,2013-10-20,245.0,7.0,50.0,Leavy,Referee,9.0,67.0
BAL,Face Mask (15 Yards),10/20/2013,PIT,E.Dumervil,OLB,7.0,2013.0,BAL-2013-52,PIT,BAL,10-20-2013-PIT,2013-10-20,245.0,7.0,50.0,Leavy,Referee,9.0,67.0
BAL,Offside on Free Kick,10/20/2013,PIT,J.Tucker,K,7.0,2013.0,BAL-2013-53,PIT,BAL,10-20-2013-PIT,2013-10-20,245.0,7.0,50.0,Leavy,Referee,9.0,67.0
BAL,Illegal Kick,10/20/2013,PIT,J.Miles,DB,7.0,2013.0,BAL-2013-54,PIT,BAL,10-20-2013-PIT,2013-10-20,245.0,7.0,50.0,Leavy,Referee,9.0,67.0
BAL,Offensive Holding,10/20/2013,PIT,M.Oher,T,7.0,2013.0,BAL-2013-55,PIT,BAL,10-20-2013-PIT,2013-10-20,245.0,7.0,50.0,Leavy,Referee,9.0,67.0
BAL,Illegal Contact,10/20/2013,PIT,L.Webb,CB,7.0,2013.0,BAL-2013-56,PIT,BAL,10-20-2013-PIT,2013-10-20,245.0,7.0,50.0,Leavy,Referee,9.0,67.0
BAL,Defensive Pass Interference,11/03/2013,CLE,M.Elam,SS,9.0,2013.0,BAL-2013-57,CLE,BAL,11-03-2013-CLE,2013-11-03,227.0,6.0,55.0,Green,Referee,9.0,80.0
BAL,Unnecessary Roughness,11/03/2013,CLE,H.Ngata,DT,9.0,2013.0,BAL-2013-58,CLE,BAL,11-03-2013-CLE,2013-11-03,227.0,6.0,55.0,Green,Referee,9.0,80.0
BAL,Offensive Holding,11/03/2013,CLE,C.Upshaw,OLB,9.0,2013.0,BAL-2013-59,CLE,BAL,11-03-2013-CLE,2013-11-03,227.0,6.0,55.0,Green,Referee,9.0,80.0
BAL,Offensive Holding,11/03/2013,CLE,G.Gradkowski,C,9.0,2013.0,BAL-2013-60,CLE,BAL,11-03-2013-CLE,2013-11-03,227.0,6.0,55.0,Green,Referee,9.0,80.0
BAL,False Start,11/03/2013,CLE,A.Shipley,C,9.0,2013.0,BAL-2013-61,CLE,BAL,11-03-2013-CLE,2013-11-03,227.0,6.0,55.0,Green,Referee,9.0,80.0
BAL,Illegal Touch Pass,11/03/2013,CLE,D.Thompson,WR,9.0,2013.0,BAL-2013-62,CLE,BAL,11-03-2013-CLE,2013-11-03,227.0,6.0,55.0,Green,Referee,9.0,80.0
BAL,Unnecessary Roughness,11/03/2013,CLE,D.Smith,ILB,9.0,2013.0,BAL-2013-63,CLE,BAL,11-03-2013-CLE,2013-11-03,227.0,6.0,55.0,Green,Referee,9.0,80.0
BAL,Horse Collar Tackle,11/03/2013,CLE,J.Ihedigbo,SS,9.0,2013.0,BAL-2013-64,CLE,BAL,11-03-2013-CLE,2013-11-03,227.0,6.0,55.0,Green,Referee,9.0,80.0
BAL,Roughing the Passer,11/10/2013,CIN,H.Ngata,DT,10.0,2013.0,BAL-2013-65,CIN,BAL,11-10-2013-CIN,,,,,,,,
BAL,Offensive Holding,11/10/2013,CIN,M.Brown,WR,10.0,2013.0,BAL-2013-66,CIN,BAL,11-10-2013-CIN,,,,,,,,
BAL,False Start,11/10/2013,CIN,T.Smith,WR,10.0,2013.0,BAL-2013-67,CIN,BAL,11-10-2013-CIN,,,,,,,,
BAL,Player Out of Bounds on Punt,11/10/2013,CIN,Ch.Brown,CB,10.0,2013.0,BAL-2013-68,CIN,BAL,11-10-2013-CIN,,,,,,,,
BAL,False Start,11/10/2013,CIN,A.Shipley,C,10.0,2013.0,BAL-2013-69,CIN,BAL,11-10-2013-CIN,,,,,,,,
BAL,Neutral Zone Infraction,11/10/2013,CIN,E.Dumervil,OLB,10.0,2013.0,BAL-2013-70,CIN,BAL,11-10-2013-CIN,,,,,,,,
BAL,Defensive Offside,11/10/2013,CIN,L.Webb,CB,10.0,2013.0,BAL-2013-71,CIN,BAL,11-10-2013-CIN,,,,,,,,
BAL,Personal Foul,11/10/2013,CIN,T.Smith,WR,10.0,2013.0,BAL-2013-72,CIN,BAL,11-10-2013-CIN,,,,,,,,
BAL,Offensive Holding,11/17/2013,CHI,M.Yanda,G,11.0,2013.0,BAL-2013-73,CHI,BAL,11-17-2013-CHI,2013-11-17,201.0,13.0,111.0,Steratore,Referee,5.0,46.0
BAL,Horse Collar Tackle,11/17/2013,CHI,L.Webb,CB,11.0,2013.0,BAL-2013-74,CHI,BAL,11-17-2013-CHI,2013-11-17,201.0,13.0,111.0,Steratore,Referee,5.0,46.0
BAL,Defensive Holding,11/17/2013,CHI,J.Smith,CB,11.0,2013.0,BAL-2013-75,CHI,BAL,11-17-2013-CHI,2013-11-17,201.0,13.0,111.0,Steratore,Referee,5.0,46.0
BAL,False Start,11/17/2013,CHI,M.Yanda,G,11.0,2013.0,BAL-2013-76,CHI,BAL,11-17-2013-CHI,2013-11-17,201.0,13.0,111.0,Steratore,Referee,5.0,46.0
BAL,Roughing the Passer,11/17/2013,CHI,E.Dumervil,OLB,11.0,2013.0,BAL-2013-77,CHI,BAL,11-17-2013-CHI,2013-11-17,201.0,13.0,111.0,Steratore,Referee,5.0,46.0
BAL,Defensive Offside,11/28/2013,PIT,E.Dumervil,OLB,13.0,2013.0,BAL-2013-83,PIT,BAL,11-28-2013-PIT,,,,,,,,
BAL,False Start,11/28/2013,PIT,A.Shipley,C,13.0,2013.0,BAL-2013-84,PIT,BAL,11-28-2013-PIT,,,,,,,,
BAL,False Start,11/28/2013,PIT,M.Oher,T,13.0,2013.0,BAL-2013-85,PIT,BAL,11-28-2013-PIT,,,,,,,,
BAL,False Start,11/28/2013,PIT,M.Oher,T,13.0,2013.0,BAL-2013-86,PIT,BAL,11-28-2013-PIT,,,,,,,,
BAL,Unsportsmanlike Conduct,11/28/2013,PIT,R.Rice,RB,13.0,2013.0,BAL-2013-87,PIT,BAL,11-28-2013-PIT,,,,,,,,
BAL,False Start,11/28/2013,PIT,M.Oher,T,13.0,2013.0,BAL-2013-88,PIT,BAL,11-28-2013-PIT,,,,,,,,
BAL,Defensive Holding,11/28/2013,PIT,L.Webb,CB,13.0,2013.0,BAL-2013-89,PIT,BAL,11-28-2013-PIT,,,,,,,,
BAL,Defensive Holding,11/28/2013,PIT,C.Graham,CB,13.0,2013.0,BAL-2013-90,PIT,BAL,11-28-2013-PIT,,,,,,,,
BAL,False Start,11/28/2013,PIT,T.Smith,WR,13.0,2013.0,BAL-2013-91,PIT,BAL,11-28-2013-PIT,,,,,,,,
