HScore,HVScoreDiff,NDate,Season,VScore,Winner,VTeam,day,eid,gamekey,HTeam,month,gametype,time,wday,week,year
13,3,9/10/2009,2009,10,PIT,TEN,10,2009091000,54467,PIT,9,REG,8:30,Thu,1,2009
19,12,9/13/2009,2009,7,ATL,MIA,13,2009091300,54468,ATL,9,REG,1:00,Sun,1,2009
38,14,9/13/2009,2009,24,BAL,KC,13,2009091301,54469,BAL,9,REG,1:00,Sun,1,2009
10,-28,9/13/2009,2009,38,PHI,PHI,13,2009091302,54470,CAR,9,REG,1:00,Sun,1,2009
7,-5,9/13/2009,2009,12,DEN,DEN,13,2009091303,54471,CIN,9,REG,1:00,Sun,1,2009
20,-14,9/13/2009,2009,34,MIN,MIN,13,2009091304,54472,CLE,9,REG,1:00,Sun,1,2009
7,-17,9/13/2009,2009,24,NYJ,NYJ,13,2009091305,54473,HOU,9,REG,1:00,Sun,1,2009
14,2,9/13/2009,2009,12,IND,JAC,13,2009091306,54474,IND,9,REG,1:00,Sun,1,2009
45,18,9/13/2009,2009,27,NO,DET,13,2009091307,54475,NO,9,REG,1:00,Sun,1,2009
21,-13,9/13/2009,2009,34,DAL,DAL,13,2009091308,54476,TB,9,REG,1:00,Sun,1,2009
16,-4,9/13/2009,2009,20,SF,SF,13,2009091309,54477,ARI,9,REG,4:15,Sun,1,2009
23,6,9/13/2009,2009,17,NYG,WAS,13,2009091310,54478,NYG,9,REG,4:15,Sun,1,2009
28,28,9/13/2009,2009,0,SEA,STL,13,2009091311,54479,SEA,9,REG,4:15,Sun,1,2009
21,6,9/13/2009,2009,15,GB,CHI,13,2009091312,54480,GB,9,REG,8:20,Sun,1,2009
25,1,9/14/2009,2009,24,NE,BUF,14,2009091400,54481,NE,9,REG,7:00,Mon,1,2009
20,-4,9/14/2009,2009,24,SD,SD,14,2009091401,54482,OAK,9,REG,10:15,Mon,1,2009
28,8,9/20/2009,2009,20,ATL,CAR,20,2009092000,54483,ATL,9,REG,1:00,Sun,2,2009
13,-14,9/20/2009,2009,27,MIN,MIN,20,2009092001,54484,DET,9,REG,1:00,Sun,2,2009
24,-7,9/20/2009,2009,31,CIN,CIN,20,2009092002,54485,GB,9,REG,1:00,Sun,2,2009
17,-14,9/20/2009,2009,31,ARI,ARI,20,2009092003,54486,JAC,9,REG,1:00,Sun,2,2009
10,-3,9/20/2009,2009,13,OAK,OAK,20,2009092004,54487,KC,9,REG,1:00,Sun,2,2009
16,7,9/20/2009,2009,9,NYJ,NE,20,2009092005,54488,NYJ,9,REG,1:00,Sun,2,2009
22,-26,9/20/2009,2009,48,NO,NO,20,2009092006,54489,PHI,9,REG,1:00,Sun,2,2009
31,-3,9/20/2009,2009,34,HOU,HOU,20,2009092007,54490,TEN,9,REG,1:00,Sun,2,2009
9,2,9/20/2009,2009,7,WAS,STL,20,2009092008,54491,WAS,9,REG,1:00,Sun,2,2009
33,13,9/20/2009,2009,20,BUF,TB,20,2009092009,54492,BUF,9,REG,4:05,Sun,2,2009
23,13,9/20/2009,2009,10,SF,SEA,20,2009092010,54493,SF,9,REG,4:05,Sun,2,2009
17,3,9/20/2009,2009,14,CHI,PIT,20,2009092011,54494,CHI,9,REG,4:15,Sun,2,2009
27,21,9/20/2009,2009,6,DEN,CLE,20,2009092012,54495,DEN,9,REG,4:15,Sun,2,2009
26,-5,9/20/2009,2009,31,BAL,BAL,20,2009092013,54496,SD,9,REG,4:15,Sun,2,2009
31,-2,9/20/2009,2009,33,NYG,NYG,20,2009092014,54497,DAL,9,REG,8:20,Sun,2,2009
23,-4,9/21/2009,2009,27,IND,IND,21,2009092100,54498,MIA,9,REG,8:30,Mon,2,2009
34,31,9/27/2009,2009,3,BAL,CLE,27,2009092700,54504,BAL,9,REG,1:00,Sun,3,2009
23,3,9/27/2009,2009,20,CIN,PIT,27,2009092701,54505,CIN,9,REG,4:15,Sun,3,2009
19,5,9/27/2009,2009,14,DET,WAS,27,2009092702,54506,DET,9,REG,1:00,Sun,3,2009
24,-7,9/27/2009,2009,31,JAC,JAC,27,2009092703,54507,HOU,9,REG,1:00,Sun,3,2009
27,3,9/27/2009,2009,24,MIN,SF,27,2009092704,54508,MIN,9,REG,1:00,Sun,3,2009
26,16,9/27/2009,2009,10,NE,ATL,27,2009092705,54509,NE,9,REG,1:00,Sun,3,2009
34,20,9/27/2009,2009,14,PHI,KC,27,2009092706,54510,PHI,9,REG,1:00,Sun,3,2009
17,-19,9/27/2009,2009,36,GB,GB,27,2009092707,54511,STL,9,REG,1:00,Sun,3,2009
0,-24,9/27/2009,2009,24,NYG,NYG,27,2009092708,54512,TB,9,REG,1:00,Sun,3,2009
7,-20,9/27/2009,2009,27,NO,NO,27,2009092709,54513,BUF,9,REG,4:05,Sun,3,2009
19,-6,9/27/2009,2009,25,CHI,CHI,27,2009092710,54514,SEA,9,REG,4:05,Sun,3,2009
24,7,9/27/2009,2009,17,NYJ,TEN,27,2009092711,54499,NYJ,9,REG,1:00,Sun,3,2009
3,-20,9/27/2009,2009,23,DEN,DEN,27,2009092712,54500,OAK,9,REG,4:15,Sun,3,2009
23,10,9/27/2009,2009,13,SD,MIA,27,2009092713,54501,SD,9,REG,4:15,Sun,3,2009
10,-21,9/27/2009,2009,31,IND,IND,27,2009092714,54502,ARI,9,REG,8:20,Sun,3,2009
21,14,9/28/2009,2009,7,DAL,CAR,28,2009092800,54503,DAL,9,REG,8:30,Mon,3,2009
48,24,10/4/2009,2009,24,CHI,DET,4,2009100400,54515,CHI,10,REG,1:00,Sun,4,2009
20,-3,10/4/2009,2009,23,CIN,CIN,4,2009100401,54516,CLE,10,REG,1:00,Sun,4,2009
29,23,10/4/2009,2009,6,HOU,OAK,4,2009100402,54517,HOU,10,REG,1:00,Sun,4,2009
34,17,10/4/2009,2009,17,IND,SEA,4,2009100403,54518,IND,10,REG,1:00,Sun,4,2009
37,20,10/4/2009,2009,17,JAC,TEN,4,2009100404,54519,JAC,10,REG,1:00,Sun,4,2009
16,-11,10/4/2009,2009,27,NYG,NYG,4,2009100405,54520,KC,10,REG,1:00,Sun,4,2009
27,6,10/4/2009,2009,21,NE,BAL,4,2009100406,54521,NE,10,REG,1:00,Sun,4,2009
16,3,10/4/2009,2009,13,WAS,TB,4,2009100407,54522,WAS,10,REG,1:00,Sun,4,2009
38,28,10/4/2009,2009,10,MIA,BUF,4,2009100408,54523,MIA,10,REG,4:05,Sun,4,2009
24,14,10/4/2009,2009,10,NO,NYJ,4,2009100409,54524,NO,10,REG,4:05,Sun,4,2009
17,7,10/4/2009,2009,10,DEN,DAL,4,2009100410,54525,DEN,10,REG,4:15,Sun,4,2009
35,35,10/4/2009,2009,0,SF,STL,4,2009100411,54526,SF,10,REG,4:15,Sun,4,2009
38,10,10/4/2009,2009,28,PIT,SD,4,2009100412,54527,PIT,10,REG,8:20,Sun,4,2009
30,7,10/5/2009,2009,23,MIN,GB,5,2009100500,54528,MIN,10,REG,8:30,Mon,4,2009
14,-3,10/11/2009,2009,17,CIN,CIN,11,2009101100,54529,BAL,10,REG,1:00,Sun,5,2009
3,-3,10/11/2009,2009,6,CLE,CLE,11,2009101101,54530,BUF,10,REG,1:00,Sun,5,2009
20,3,10/11/2009,2009,17,CAR,WAS,11,2009101102,54531,CAR,10,REG,1:00,Sun,5,2009
20,-8,10/11/2009,2009,28,PIT,PIT,11,2009101103,54532,DET,10,REG,1:00,Sun,5,2009
20,-6,10/11/2009,2009,26,DAL,DAL,11,2009101104,54533,KC,10,REG,1:00,Sun,5,2009
44,37,10/11/2009,2009,7,NYG,OAK,11,2009101105,54534,NYG,10,REG,1:00,Sun,5,2009
33,19,10/11/2009,2009,14,PHI,TB,11,2009101106,54535,PHI,10,REG,1:00,Sun,5,2009
10,-28,10/11/2009,2009,38,MIN,MIN,11,2009101107,54536,STL,10,REG,1:00,Sun,5,2009
10,-35,10/11/2009,2009,45,ATL,ATL,11,2009101108,54537,SF,10,REG,4:05,Sun,5,2009
28,7,10/11/2009,2009,21,ARI,HOU,11,2009101109,54538,ARI,10,REG,4:15,Sun,5,2009
20,3,10/11/2009,2009,17,DEN,NE,11,2009101110,54539,DEN,10,REG,4:15,Sun,5,2009
41,41,10/11/2009,2009,0,SEA,JAC,11,2009101111,54540,SEA,10,REG,4:15,Sun,5,2009
9,-22,10/11/2009,2009,31,IND,IND,11,2009101112,54541,TEN,10,REG,8:20,Sun,5,2009
31,4,10/12/2009,2009,27,MIA,NYJ,12,2009101200,54542,MIA,10,REG,8:30,Mon,5,2009
17,-11,10/18/2009,2009,28,HOU,HOU,18,2009101800,54543,CIN,10,REG,1:00,Sun,6,2009
26,26,10/18/2009,2009,0,GB,DET,18,2009101801,54544,GB,10,REG,1:00,Sun,6,2009
23,3,10/18/2009,2009,20,JAC,STL,18,2009101802,54545,JAC,10,REG,1:00,Sun,6,2009
33,2,10/18/2009,2009,31,MIN,BAL,18,2009101803,54546,MIN,10,REG,1:00,Sun,6,2009
48,21,10/18/2009,2009,27,NO,NYG,18,2009101804,54547,NO,10,REG,1:00,Sun,6,2009
27,13,10/18/2009,2009,14,PIT,CLE,18,2009101805,54548,PIT,10,REG,1:00,Sun,6,2009
21,-7,10/18/2009,2009,28,CAR,CAR,18,2009101806,54549,TB,10,REG,1:00,Sun,6,2009
6,-8,10/18/2009,2009,14,KC,KC,18,2009101807,54550,WAS,10,REG,1:00,Sun,6,2009
13,4,10/18/2009,2009,9,OAK,PHI,18,2009101808,54551,OAK,10,REG,4:05,Sun,6,2009
3,-24,10/18/2009,2009,27,ARI,ARI,18,2009101809,54552,SEA,10,REG,4:05,Sun,6,2009
59,59,10/18/2009,2009,0,NE,TEN,18,2009101810,54553,NE,10,REG,4:15,Sun,6,2009
13,-3,10/18/2009,2009,16,BUF,BUF,18,2009101811,54554,NYJ,10,REG,4:15,Sun,6,2009
21,7,10/18/2009,2009,14,ATL,CHI,18,2009101812,54555,ATL,10,REG,8:20,Sun,6,2009
23,-11,10/19/2009,2009,34,DEN,DEN,19,2009101900,54556,SD,10,REG,8:30,Mon,6,2009
45,35,10/25/2009,2009,10,CIN,CHI,25,2009102500,54557,CIN,10,REG,4:15,Sun,7,2009
3,-28,10/25/2009,2009,31,GB,GB,25,2009102501,54558,CLE,10,REG,1:00,Sun,7,2009
24,3,10/25/2009,2009,21,HOU,SF,25,2009102502,54559,HOU,10,REG,1:00,Sun,7,2009
7,-30,10/25/2009,2009,37,SD,SD,25,2009102503,54560,KC,10,REG,1:00,Sun,7,2009
27,10,10/25/2009,2009,17,PIT,MIN,25,2009102504,54561,PIT,10,REG,1:00,Sun,7,2009
6,-36,10/25/2009,2009,42,IND,IND,25,2009102505,54562,STL,10,REG,1:00,Sun,7,2009
7,-28,10/25/2009,2009,35,NE,NE,25,2009102506,54563,TB,10,REG,1:00,Sun,7,2009
9,-11,10/25/2009,2009,20,BUF,BUF,25,2009102507,54564,CAR,10,REG,4:05,Sun,7,2009
0,-38,10/25/2009,2009,38,NYJ,NYJ,25,2009102508,54565,OAK,10,REG,4:05,Sun,7,2009
37,16,10/25/2009,2009,21,DAL,ATL,25,2009102509,54566,DAL,10,REG,4:15,Sun,7,2009
34,-12,10/25/2009,2009,46,NO,NO,25,2009102510,54567,MIA,10,REG,4:15,Sun,7,2009
17,-7,10/25/2009,2009,24,ARI,ARI,25,2009102511,54568,NYG,10,REG,8:20,Sun,7,2009
17,-10,10/26/2009,2009,27,PHI,PHI,26,2009102600,54569,WAS,10,REG,8:30,Mon,7,2009
30,23,11/1/2009,2009,7,BAL,DEN,1,2009110100,54570,BAL,11,REG,1:00,Sun,8,2009
10,-21,11/1/2009,2009,31,HOU,HOU,1,2009110101,54571,BUF,11,REG,1:00,Sun,8,2009
30,24,11/1/2009,2009,6,CHI,CLE,1,2009110102,54572,CHI,11,REG,1:00,Sun,8,2009
38,21,11/1/2009,2009,17,DAL,SEA,1,2009110103,54573,DAL,11,REG,1:00,Sun,8,2009
10,-7,11/1/2009,2009,17,STL,STL,1,2009110104,54574,DET,11,REG,1:00,Sun,8,2009
26,-12,11/1/2009,2009,38,MIN,MIN,1,2009110105,54575,GB,11,REG,4:15,Sun,8,2009
18,4,11/1/2009,2009,14,IND,SF,1,2009110106,54576,IND,11,REG,1:00,Sun,8,2009
25,-5,11/1/2009,2009,30,MIA,MIA,1,2009110107,54577,NYJ,11,REG,1:00,Sun,8,2009
24,8,11/1/2009,2009,16,SD,OAK,1,2009110108,54578,SD,11,REG,4:05,Sun,8,2009
30,17,11/1/2009,2009,13,TEN,JAC,1,2009110109,54579,TEN,11,REG,4:05,Sun,8,2009
21,-13,11/1/2009,2009,34,CAR,CAR,1,2009110110,54580,ARI,11,REG,4:15,Sun,8,2009
40,23,11/1/2009,2009,17,PHI,NYG,1,2009110111,54581,PHI,11,REG,1:00,Sun,8,2009
35,8,11/2/2009,2009,27,NO,ATL,2,2009110200,54582,NO,11,REG,8:30,Mon,8,2009
31,14,11/8/2009,2009,17,ATL,WAS,8,2009110800,54583,ATL,11,REG,1:00,Sun,9,2009
21,-20,11/8/2009,2009,41,ARI,ARI,8,2009110801,54584,CHI,11,REG,1:00,Sun,9,2009
17,10,11/8/2009,2009,7,CIN,BAL,8,2009110802,54585,CIN,11,REG,1:00,Sun,9,2009
20,3,11/8/2009,2009,17,IND,HOU,8,2009110803,54586,IND,11,REG,1:00,Sun,9,2009
24,3,11/8/2009,2009,21,JAC,KC,8,2009110804,54587,JAC,11,REG,1:00,Sun,9,2009
27,10,11/8/2009,2009,17,NE,MIA,8,2009110805,54588,NE,11,REG,1:00,Sun,9,2009
38,10,11/8/2009,2009,28,TB,GB,8,2009110806,54589,TB,11,REG,1:00,Sun,9,2009
30,10,11/8/2009,2009,20,NO,CAR,8,2009110807,54590,NO,11,REG,4:05,Sun,9,2009
32,12,11/8/2009,2009,20,SEA,DET,8,2009110808,54591,SEA,11,REG,4:05,Sun,9,2009
20,-1,11/8/2009,2009,21,SD,SD,8,2009110809,54592,NYG,11,REG,4:15,Sun,9,2009
27,-7,11/8/2009,2009,34,TEN,TEN,8,2009110810,54593,SF,11,REG,4:15,Sun,9,2009
16,-4,11/8/2009,2009,20,DAL,DAL,8,2009110811,54594,PHI,11,REG,8:20,Sun,9,2009
10,-18,11/9/2009,2009,28,PIT,PIT,9,2009110900,54595,DEN,11,REG,8:30,Mon,9,2009
10,4,11/12/2009,2009,6,SF,CHI,12,2009111200,54596,SF,11,REG,8:20,Thu,10,2009
28,9,11/15/2009,2009,19,CAR,ATL,15,2009111500,54597,CAR,11,REG,1:00,Sun,10,2009
25,2,11/15/2009,2009,23,MIA,TB,15,2009111501,54598,MIA,11,REG,1:00,Sun,10,2009
27,17,11/15/2009,2009,10,MIN,DET,15,2009111502,54599,MIN,11,REG,1:00,Sun,10,2009
22,-2,11/15/2009,2009,24,JAC,JAC,15,2009111503,54600,NYJ,11,REG,1:00,Sun,10,2009
12,-6,11/15/2009,2009,18,CIN,CIN,15,2009111504,54601,PIT,11,REG,1:00,Sun,10,2009
23,-5,11/15/2009,2009,28,NO,NO,15,2009111505,54602,STL,11,REG,1:00,Sun,10,2009
41,24,11/15/2009,2009,17,TEN,BUF,15,2009111506,54603,TEN,11,REG,1:00,Sun,10,2009
27,10,11/15/2009,2009,17,WAS,DEN,15,2009111507,54604,WAS,11,REG,1:00,Sun,10,2009
10,-6,11/15/2009,2009,16,KC,KC,15,2009111508,54605,OAK,11,REG,4:05,Sun,10,2009
31,11,11/15/2009,2009,20,ARI,SEA,15,2009111509,54606,ARI,11,REG,4:15,Sun,10,2009
17,10,11/15/2009,2009,7,GB,DAL,15,2009111510,54607,GB,11,REG,4:15,Sun,10,2009
31,8,11/15/2009,2009,23,SD,PHI,15,2009111511,54608,SD,11,REG,4:15,Sun,10,2009
35,1,11/15/2009,2009,34,IND,NE,15,2009111512,54609,IND,11,REG,8:20,Sun,10,2009
0,-16,11/16/2009,2009,16,BAL,BAL,16,2009111600,54610,CLE,11,REG,8:30,Mon,10,2009
17,-7,11/19/2009,2009,24,MIA,MIA,19,2009111900,54611,CAR,11,REG,8:20,Thu,11,2009
15,-2,11/22/2009,2009,17,IND,IND,22,2009112200,54612,BAL,11,REG,1:00,Sun,11,2009
7,1,11/22/2009,2009,6,DAL,WAS,22,2009112201,54613,DAL,11,REG,1:00,Sun,11,2009
38,1,11/22/2009,2009,37,DET,CLE,22,2009112202,54614,DET,11,REG,1:00,Sun,11,2009
30,6,11/22/2009,2009,24,GB,SF,22,2009112203,54615,GB,11,REG,1:00,Sun,11,2009
18,3,11/22/2009,2009,15,JAC,BUF,22,2009112204,54616,JAC,11,REG,1:00,Sun,11,2009
27,3,11/22/2009,2009,24,KC,PIT,22,2009112205,54617,KC,11,REG,1:00,Sun,11,2009
35,26,11/22/2009,2009,9,MIN,SEA,22,2009112206,54618,MIN,11,REG,1:00,Sun,11,2009
34,3,11/22/2009,2009,31,NYG,ATL,22,2009112207,54619,NYG,11,REG,1:00,Sun,11,2009
7,-31,11/22/2009,2009,38,NO,NO,22,2009112208,54620,TB,11,REG,1:00,Sun,11,2009
13,-8,11/22/2009,2009,21,ARI,ARI,22,2009112209,54621,STL,11,REG,4:05,Sun,11,2009
3,-29,11/22/2009,2009,32,SD,SD,22,2009112210,54622,DEN,11,REG,4:15,Sun,11,2009
31,17,11/22/2009,2009,14,NE,NYJ,22,2009112211,54623,NE,11,REG,4:15,Sun,11,2009
20,3,11/22/2009,2009,17,OAK,CIN,22,2009112212,54624,OAK,11,REG,4:15,Sun,11,2009
20,-4,11/22/2009,2009,24,PHI,PHI,22,2009112213,54625,CHI,11,REG,8:20,Sun,11,2009
17,-3,11/23/2009,2009,20,TEN,TEN,23,2009112300,54626,HOU,11,REG,8:30,Mon,11,2009
12,-22,11/26/2009,2009,34,GB,GB,26,2009112600,54627,DET,11,REG,12:30,Thu,12,2009
24,17,11/26/2009,2009,7,DAL,OAK,26,2009112601,54628,DAL,11,REG,4:15,Thu,12,2009
26,20,11/26/2009,2009,6,DEN,NYG,26,2009112602,54629,DEN,11,REG,8:20,Thu,12,2009
20,3,11/29/2009,2009,17,ATL,TB,29,2009112900,54630,ATL,11,REG,1:00,Sun,12,2009
31,17,11/29/2009,2009,14,BUF,MIA,29,2009112901,54631,BUF,11,REG,1:00,Sun,12,2009
16,9,11/29/2009,2009,7,CIN,CLE,29,2009112902,54632,CIN,11,REG,1:00,Sun,12,2009
27,-8,11/29/2009,2009,35,IND,IND,29,2009112903,54633,HOU,11,REG,1:00,Sun,12,2009
36,26,11/29/2009,2009,10,MIN,CHI,29,2009112904,54634,MIN,11,REG,4:15,Sun,12,2009
17,11,11/29/2009,2009,6,NYJ,CAR,29,2009112905,54635,NYJ,11,REG,1:00,Sun,12,2009
27,3,11/29/2009,2009,24,PHI,WAS,29,2009112906,54636,PHI,11,REG,1:00,Sun,12,2009
17,-10,11/29/2009,2009,27,SEA,SEA,29,2009112907,54637,STL,11,REG,1:00,Sun,12,2009
20,3,11/29/2009,2009,17,TEN,ARI,29,2009112908,54638,TEN,11,REG,4:15,Sun,12,2009
43,29,11/29/2009,2009,14,SD,KC,29,2009112909,54639,SD,11,REG,4:05,Sun,12,2009
20,17,11/29/2009,2009,3,SF,JAC,29,2009112910,54640,SF,11,REG,4:05,Sun,12,2009
20,3,11/29/2009,2009,17,BAL,PIT,29,2009112911,54641,BAL,11,REG,8:20,Sun,12,2009
38,21,11/30/2009,2009,17,NO,NE,30,2009113000,54642,NO,11,REG,8:30,Mon,12,2009
13,-6,12/3/2009,2009,19,NYJ,NYJ,3,2009120300,54643,BUF,12,REG,8:20,Thu,13,2009
7,-27,12/6/2009,2009,34,PHI,PHI,6,2009120600,54644,ATL,12,REG,1:00,Sun,13,2009
16,10,12/6/2009,2009,6,CAR,TB,6,2009120601,54645,CAR,12,REG,1:00,Sun,13,2009
17,8,12/6/2009,2009,9,CHI,STL,6,2009120602,54646,CHI,12,REG,1:00,Sun,13,2009
23,10,12/6/2009,2009,13,CIN,DET,6,2009120603,54647,CIN,12,REG,1:00,Sun,13,2009
27,10,12/6/2009,2009,17,IND,TEN,6,2009120604,54648,IND,12,REG,1:00,Sun,13,2009
23,5,12/6/2009,2009,18,JAC,HOU,6,2009120605,54649,JAC,12,REG,1:00,Sun,13,2009
13,-31,12/6/2009,2009,44,DEN,DEN,6,2009120606,54650,KC,12,REG,1:00,Sun,13,2009
24,-3,12/6/2009,2009,27,OAK,OAK,6,2009120607,54651,PIT,12,REG,1:00,Sun,13,2009
30,-3,12/6/2009,2009,33,NO,NO,6,2009120608,54652,WAS,12,REG,1:00,Sun,13,2009
23,-7,12/6/2009,2009,30,SD,SD,6,2009120609,54653,CLE,12,REG,4:05,Sun,13,2009
30,13,12/6/2009,2009,17,ARI,MIN,6,2009120610,54654,ARI,12,REG,8:20,Sun,13,2009
31,7,12/6/2009,2009,24,NYG,DAL,6,2009120611,54655,NYG,12,REG,4:15,Sun,13,2009
20,3,12/6/2009,2009,17,SEA,SF,6,2009120612,54656,SEA,12,REG,4:15,Sun,13,2009
22,1,12/6/2009,2009,21,MIA,NE,6,2009120613,54657,MIA,12,REG,1:00,Sun,13,2009
27,13,12/7/2009,2009,14,GB,BAL,7,2009120700,54658,GB,12,REG,8:30,Mon,13,2009
13,7,12/10/2009,2009,6,CLE,PIT,10,2009121000,54659,CLE,12,REG,8:20,Thu,14,2009
23,-3,12/13/2009,2009,26,NO,NO,13,2009121300,54660,ATL,12,REG,1:00,Sun,14,2009
48,45,12/13/2009,2009,3,BAL,DET,13,2009121301,54661,BAL,12,REG,1:00,Sun,14,2009
14,-7,12/13/2009,2009,21,GB,GB,13,2009121302,54662,CHI,12,REG,1:00,Sun,14,2009
34,27,12/13/2009,2009,7,HOU,SEA,13,2009121303,54663,HOU,12,REG,1:00,Sun,14,2009
28,12,12/13/2009,2009,16,IND,DEN,13,2009121304,54664,IND,12,REG,1:00,Sun,14,2009
10,-4,12/13/2009,2009,14,MIA,MIA,13,2009121305,54665,JAC,12,REG,1:00,Sun,14,2009
10,-6,12/13/2009,2009,16,BUF,BUF,13,2009121306,54666,KC,12,REG,1:00,Sun,14,2009
30,20,12/13/2009,2009,10,MIN,CIN,13,2009121307,54667,MIN,12,REG,1:00,Sun,14,2009
20,10,12/13/2009,2009,10,NE,CAR,13,2009121308,54668,NE,12,REG,1:00,Sun,14,2009
3,-23,12/13/2009,2009,26,NYJ,NYJ,13,2009121309,54669,TB,12,REG,1:00,Sun,14,2009
47,40,12/13/2009,2009,7,TEN,STL,13,2009121310,54670,TEN,12,REG,4:05,Sun,14,2009
13,-21,12/13/2009,2009,34,WAS,WAS,13,2009121311,54671,OAK,12,REG,4:05,Sun,14,2009
17,-3,12/13/2009,2009,20,SD,SD,13,2009121312,54672,DAL,12,REG,4:15,Sun,14,2009
38,-7,12/13/2009,2009,45,PHI,PHI,13,2009121313,54673,NYG,12,REG,8:20,Sun,14,2009
24,15,12/14/2009,2009,9,SF,ARI,14,2009121400,54674,SF,12,REG,8:30,Mon,14,2009
31,-4,12/17/2009,2009,35,IND,IND,17,2009121700,54675,JAC,12,REG,8:20,Thu,15,2009
17,-7,12/19/2009,2009,24,DAL,DAL,19,2009121900,54676,NO,12,REG,8:20,Sat,15,2009
31,24,12/20/2009,2009,7,BAL,CHI,20,2009122000,54677,BAL,12,REG,4:15,Sun,15,2009
10,-7,12/20/2009,2009,17,NE,NE,20,2009122001,54678,BUF,12,REG,1:00,Sun,15,2009
24,-7,12/20/2009,2009,31,ARI,ARI,20,2009122002,54679,DET,12,REG,1:00,Sun,15,2009
34,-7,12/20/2009,2009,41,CLE,CLE,20,2009122003,54680,KC,12,REG,1:00,Sun,15,2009
7,-3,12/20/2009,2009,10,ATL,ATL,20,2009122004,54681,NYJ,12,REG,1:00,Sun,15,2009
27,14,12/20/2009,2009,13,PHI,SF,20,2009122005,54682,PHI,12,REG,4:15,Sun,15,2009
37,1,12/20/2009,2009,36,PIT,GB,20,2009122006,54683,PIT,12,REG,4:15,Sun,15,2009
13,-3,12/20/2009,2009,16,HOU,HOU,20,2009122007,54684,STL,12,REG,1:00,Sun,15,2009
27,3,12/20/2009,2009,24,TEN,MIA,20,2009122008,54685,TEN,12,REG,1:00,Sun,15,2009
19,-1,12/20/2009,2009,20,OAK,OAK,20,2009122009,54686,DEN,12,REG,4:05,Sun,15,2009
27,3,12/20/2009,2009,24,SD,CIN,20,2009122010,54687,SD,12,REG,4:05,Sun,15,2009
7,-17,12/20/2009,2009,24,TB,TB,20,2009122011,54688,SEA,12,REG,4:15,Sun,15,2009
26,19,12/20/2009,2009,7,CAR,MIN,20,2009122012,54689,CAR,12,REG,8:20,Sun,15,2009
12,-33,12/21/2009,2009,45,NYG,NYG,21,2009122100,54690,WAS,12,REG,8:30,Mon,15,2009
17,-25,12/25/2009,2009,42,SD,SD,25,2009122500,54691,TEN,12,REG,7:30,Fri,16,2009
31,28,12/27/2009,2009,3,ATL,BUF,27,2009122700,54692,ATL,12,REG,1:00,Sun,16,2009
17,7,12/27/2009,2009,10,CIN,KC,27,2009122701,54693,CIN,12,REG,1:00,Sun,16,2009
23,14,12/27/2009,2009,9,CLE,OAK,27,2009122702,54694,CLE,12,REG,1:00,Sun,16,2009
48,38,12/27/2009,2009,10,GB,SEA,27,2009122703,54695,GB,12,REG,1:00,Sun,16,2009
20,-7,12/27/2009,2009,27,HOU,HOU,27,2009122704,54696,MIA,12,REG,1:00,Sun,16,2009
9,-32,12/27/2009,2009,41,CAR,CAR,27,2009122705,54697,NYG,12,REG,1:00,Sun,16,2009
35,28,12/27/2009,2009,7,NE,JAC,27,2009122706,54698,NE,12,REG,1:00,Sun,16,2009
17,-3,12/27/2009,2009,20,TB,TB,27,2009122707,54699,NO,12,REG,1:00,Sun,16,2009
30,3,12/27/2009,2009,27,PHI,DEN,27,2009122708,54700,PHI,12,REG,4:15,Sun,16,2009
23,3,12/27/2009,2009,20,PIT,BAL,27,2009122709,54701,PIT,12,REG,1:00,Sun,16,2009
31,21,12/27/2009,2009,10,ARI,STL,27,2009122710,54702,ARI,12,REG,4:05,Sun,16,2009
20,14,12/27/2009,2009,6,SF,DET,27,2009122711,54703,SF,12,REG,4:05,Sun,16,2009
15,-14,12/27/2009,2009,29,NYJ,NYJ,27,2009122712,54704,IND,12,REG,4:15,Sun,16,2009
0,-17,12/27/2009,2009,17,DAL,DAL,27,2009122713,54705,WAS,12,REG,8:20,Sun,16,2009
36,6,12/28/2009,2009,30,CHI,MIN,28,2009122800,54706,CHI,12,REG,8:30,Mon,16,2009
30,23,1/3/2009,2009,7,BUF,IND,3,2010010300,54707,BUF,1,REG,1:00,Sun,17,2009
23,13,1/3/2009,2009,10,CAR,NO,3,2010010301,54708,CAR,1,REG,1:00,Sun,17,2009
23,6,1/3/2009,2009,17,CLE,JAC,3,2010010302,54709,CLE,1,REG,1:00,Sun,17,2009
24,24,1/3/2009,2009,0,DAL,PHI,3,2010010303,54710,DAL,1,REG,4:15,Sun,17,2009
23,-14,1/3/2009,2009,37,CHI,CHI,3,2010010304,54711,DET,1,REG,1:00,Sun,17,2009
34,7,1/3/2009,2009,27,HOU,NE,3,2010010305,54712,HOU,1,REG,1:00,Sun,17,2009
24,-6,1/3/2009,2009,30,PIT,PIT,3,2010010306,54713,MIA,1,REG,1:00,Sun,17,2009
44,37,1/3/2009,2009,7,MIN,NYG,3,2010010307,54714,MIN,1,REG,1:00,Sun,17,2009
37,37,1/3/2009,2009,0,NYJ,CIN,3,2010010308,54715,NYJ,1,REG,8:20,Sun,17,2009
6,-22,1/3/2009,2009,28,SF,SF,3,2010010309,54716,STL,1,REG,1:00,Sun,17,2009
