Team,Penalty,NDate,Opponent,Player,Position,Week,Year,PenaltyIndex
NO,Defensive Holding,09/15/2013,TB,W.Herring,LB,2,2013,NO-2013-6
NO,False Start,09/15/2013,TB,M.Ingram,RB,2,2013,NO-2013-7
NO,Offensive Holding,09/15/2013,TB,Z.Strief,T,2,2013,NO-2013-8
NO,Offensive Holding,09/15/2013,TB,J.Evans,G,2,2013,NO-2013-9
NO,False Start,09/15/2013,TB,B.Grubbs,G,2,2013,NO-2013-10
NO,Defensive Pass Interference,09/22/2013,ARI,C.Lofton,LB,3,2013,NO-2013-11
NO,Illegal Block Above the Waist,09/22/2013,ARI,T.Cadet,RB,3,2013,NO-2013-12
NO,Illegal Use of Hands,09/22/2013,ARI,K.Lewis,CB,3,2013,NO-2013-13
NO,Offensive Holding,09/22/2013,ARI,C.Brown,T,3,2013,NO-2013-14
NO,Illegal Block Above the Waist,09/22/2013,ARI,M.Jenkins,FS,3,2013,NO-2013-15
NO,Defensive Offside,09/22/2013,ARI,M.Jenkins,FS,3,2013,NO-2013-16
NO,Offensive Holding,09/30/2013,MIA,B.Grubbs,G,4,2013,NO-2013-17
NO,False Start,09/30/2013,MIA,B.Harris,T,4,2013,NO-2013-18
NO,Illegal Use of Hands,09/30/2013,MIA,K.Vaccaro,SS,4,2013,NO-2013-19
NO,Delay of Game,09/30/2013,MIA,D.Brees,QB,4,2013,NO-2013-20
NO,Offensive Holding,09/30/2013,MIA,J.Graham,TE,4,2013,NO-2013-21
NO,Offensive Holding,09/30/2013,MIA,C.Brown,T,4,2013,NO-2013-22
NO,Offensive Holding,10/06/2013,CHI,C.Brown,T,5,2013,NO-2013-23
NO,Delay of Game,10/06/2013,CHI,D.Brees,QB,5,2013,NO-2013-24
NO,Offensive Holding,10/13/2013,NE,C.Brown,T,6,2013,NO-2013-25
NO,Defensive Pass Interference,10/13/2013,NE,K.Lewis,CB,6,2013,NO-2013-26
NO,Defensive Holding,10/13/2013,NE,K.Lewis,CB,6,2013,NO-2013-27
NO,Unnecessary Roughness,10/13/2013,NE,M.Jenkins,FS,6,2013,NO-2013-28
NO,Offensive Holding,10/13/2013,NE,B.De La Puente,C,6,2013,NO-2013-29
NO,Offensive Holding,10/27/2013,BUF,B.De La Puente,C,8,2013,NO-2013-30
NO,False Start,10/27/2013,BUF,D.Brees,QB,8,2013,NO-2013-31
NO,False Start,10/27/2013,BUF,D.Brees,QB,8,2013,NO-2013-32
NO,Encroachment,10/27/2013,BUF,T.Johnson,DT,8,2013,NO-2013-33
NO,Roughing the Passer,10/27/2013,BUF,C.White,DB,8,2013,NO-2013-34
NO,Roughing the Passer,10/27/2013,BUF,C.White,DB,8,2013,NO-2013-35
NO,Offensive Holding,10/27/2013,BUF,J.Collins,FB,8,2013,NO-2013-36
NO,Offensive Holding,11/10/2013,DAL,B.De La Puente,C,10,2013,NO-2013-46
NO,Delay of Game,11/10/2013,DAL,M.Ingram,RB,10,2013,NO-2013-47
NO,Illegal Use of Hands,11/10/2013,DAL,K.Vaccaro,SS,10,2013,NO-2013-48
NO,Illegal Use of Hands,11/10/2013,DAL,C.Brown,T,10,2013,NO-2013-49
NO,Unsportsmanlike Conduct,11/10/2013,DAL,C.Carr,DB,10,2013,NO-2013-50
NO,Defensive Offside,11/10/2013,DAL,K.Lewis,CB,10,2013,NO-2013-51
NO,Interference with Opportunity to Catch,11/17/2013,SF,C.White,DB,11,2013,NO-2013-52
NO,Defensive Pass Interference,11/17/2013,SF,C.White,DB,11,2013,NO-2013-53
NO,Offensive Holding,11/17/2013,SF,B.Grubbs,G,11,2013,NO-2013-54
NO,Intentional Grounding,11/17/2013,SF,D.Brees,QB,11,2013,NO-2013-55
NO,Roughing the Passer,11/21/2013,ATL,C.Jordan,DE,12,2013,NO-2013-56
NO,Defensive Pass Interference,11/21/2013,ATL,C.White,DB,12,2013,NO-2013-57
NO,Offensive Holding,11/21/2013,ATL,T.Lelito,C,12,2013,NO-2013-58
NO,Delay of Game,11/21/2013,ATL,D.Brees,QB,12,2013,NO-2013-59
NO,False Start,11/21/2013,ATL,B.Watson,TE,12,2013,NO-2013-60
NO,Offensive Holding,11/21/2013,ATL,B.Harris,T,12,2013,NO-2013-61
NO,Delay of Game,12/02/2013,SEA,D.Brees,QB,13,2013,NO-2013-62
NO,Defensive Offside,12/02/2013,SEA,J.Galette,DE,13,2013,NO-2013-63
NO,Unnecessary Roughness,12/02/2013,SEA,R.Sweeting,DB,13,2013,NO-2013-64
NO,Illegal Use of Hands,12/02/2013,SEA,C.Brown,T,13,2013,NO-2013-65
NO,Offensive Holding,12/02/2013,SEA,J.Evans,G,13,2013,NO-2013-66
NO,Roughing the Passer,12/02/2013,SEA,A.Hicks,DE,13,2013,NO-2013-67
NO,Neutral Zone Infraction,12/02/2013,SEA,C.Jordan,DE,13,2013,NO-2013-68
NO,Face Mask (15 Yards),12/08/2013,CAR,T.Morstead,P,14,2013,NO-2013-69
NO,Offensive Holding,12/08/2013,CAR,B.Grubbs,G,14,2013,NO-2013-70
NO,Offensive Holding,12/08/2013,CAR,K.Robinson,RB,14,2013,NO-2013-71
NO,False Start,12/08/2013,CAR,J.Graham,TE,14,2013,NO-2013-72
NO,Delay of Game,12/08/2013,CAR,D.Brees,QB,14,2013,NO-2013-73
NO,Unnecessary Roughness,12/15/2013,STL,C.Lofton,LB,15,2013,NO-2013-74
NO,Unnecessary Roughness,12/15/2013,STL,M.Jenkins,FS,15,2013,NO-2013-75
NO,Unnecessary Roughness,12/15/2013,STL,M.Jenkins,FS,15,2013,NO-2013-76
NO,Offensive Holding,12/15/2013,STL,C.Brown,T,15,2013,NO-2013-77
NO,Illegal Use of Hands,12/15/2013,STL,C.Brown,T,15,2013,NO-2013-78
NO,Offensive Holding,12/15/2013,STL,Z.Strief,T,15,2013,NO-2013-79
NO,False Start,12/15/2013,STL,Z.Strief,T,15,2013,NO-2013-80
NO,Unnecessary Roughness,12/15/2013,STL,K.Reddick,LB,15,2013,NO-2013-81
NO,Defensive Offside,12/15/2013,STL,R.Sweeting,DB,15,2013,NO-2013-82
NO,Personal Foul,12/22/2013,CAR,K.Vaccaro,SS,16,2013,NO-2013-83
NO,Taunting,12/22/2013,CAR,K.Vaccaro,SS,16,2013,NO-2013-84
NO,False Start,12/22/2013,CAR,T.Armstead,T,16,2013,NO-2013-85
NO,False Start,12/22/2013,CAR,T.Armstead,T,16,2013,NO-2013-86
NO,Unnecessary Roughness,12/22/2013,CAR,Z.Strief,T,16,2013,NO-2013-87
NO,Offensive Holding,12/22/2013,CAR,J.Drescher,LS,16,2013,NO-2013-88
NO,Unsportsmanlike Conduct,12/29/2013,TB,K.Stills,WR,17,2013,NO-2013-89
NO,False Start,12/29/2013,TB,J.Graham,TE,17,2013,NO-2013-90
NO,Illegal Block Above the Waist,12/29/2013,TB,B.Grubbs,G,17,2013,NO-2013-91
NO,Roughing the Passer,12/29/2013,TB,T.Walker,DE,17,2013,NO-2013-92
NO,Defensive Pass Interference,12/29/2013,TB,K.Lewis,CB,17,2013,NO-2013-93
NO,Offensive Holding,12/29/2013,TB,W.Herring,LB,17,2013,NO-2013-94
NO,Roughing the Passer,12/29/2013,TB,A.Hicks,DE,17,2013,NO-2013-95
NO,Offensive Holding,12/29/2013,TB,R.Harper,SS,17,2013,NO-2013-96
NO,Offensive Holding,12/29/2013,TB,J.Collins,FB,17,2013,NO-2013-97
NO,False Start,01/04/2014,PHI,D.Brees,QB,18,2013,NO-2013-98
NO,False Start,01/04/2014,PHI,B.Watson,TE,18,2013,NO-2013-99
NO,Offensive Holding,01/04/2014,PHI,J.Hill,TE,18,2013,NO-2013-100
NO,Offensive Holding,01/04/2014,PHI,T.Armstead,T,18,2013,NO-2013-101
NO,Neutral Zone Infraction,01/04/2014,PHI,J.Galette,DE,18,2013,NO-2013-102
NO,Offensive Holding,01/04/2014,PHI,B.De La Puente,C,18,2013,NO-2013-103
NO,Defensive Pass Interference,01/04/2014,PHI,C.White,DB,18,2013,NO-2013-104
NO,Unnecessary Roughness,01/11/2014,SEA,R.Bush,FS,19,2013,NO-2013-105
NO,Defensive Holding,01/11/2014,SEA,K.Lewis,CB,19,2013,NO-2013-106
NO,Unnecessary Roughness,01/11/2014,SEA,R.Humber,ILB,19,2013,NO-2013-107
NO,Offensive Holding,01/11/2014,SEA,Z.Strief,T,19,2013,NO-2013-108
NO,Offensive Holding,01/11/2014,SEA,J.Hill,TE,19,2013,NO-2013-109
NO,Delay of Game,01/11/2014,SEA,D.Brees,QB,19,2013,NO-2013-110
NO,Offensive Pass Interference,01/11/2014,SEA,L.Moore,WR,19,2013,NO-2013-111
NO,Illegal Forward Pass,01/11/2014,SEA,M.Colston,WR,19,2013,NO-2013-112
TB,False Start,09/15/2013,NO,M.Williams,WR,2,2013,TB-2013-14
TB,Unnecessary Roughness,09/15/2013,NO,A.Clayborn,DE,2,2013,TB-2013-15
TB,Unnecessary Roughness,09/15/2013,NO,D.Goldson,DB,2,2013,TB-2013-16
TB,Unnecessary Roughness,09/15/2013,NO,A.Black,FS,2,2013,TB-2013-17
TB,Defensive Offside,09/15/2013,NO,L.Johnson,CB,2,2013,TB-2013-18
TB,Defensive Pass Interference,09/15/2013,NO,M.Barron,SS,2,2013,TB-2013-19
TB,Unsportsmanlike Conduct,09/15/2013,NO,J.Casillas,LB,2,2013,TB-2013-20
TB,Unsportsmanlike Conduct,09/15/2013,NO,G.McCoy,DT,2,2013,TB-2013-21
TB,False Start,09/22/2013,NE,C.Nicks,G,3,2013,TB-2013-22
TB,Illegal Contact,09/22/2013,NE,L.David,OLB,3,2013,TB-2013-23
TB,Defensive Pass Interference,09/22/2013,NE,D.Goldson,DB,3,2013,TB-2013-24
TB,Offensive Holding,09/22/2013,NE,J.Zuttah,C,3,2013,TB-2013-25
TB,Personal Foul,09/29/2013,ARI,D.Carr,DB,4,2013,TB-2013-26
TB,False Start,09/29/2013,ARI,M.Williams,WR,4,2013,TB-2013-27
TB,Delay of Game,09/29/2013,ARI,M.Glennon,QB,4,2013,TB-2013-28
TB,Intentional Grounding,09/29/2013,ARI,M.Glennon,QB,4,2013,TB-2013-29
TB,Player Out of Bounds on Punt,09/29/2013,ARI,R.Shepard,WR,4,2013,TB-2013-30
TB,Defensive Pass Interference,09/29/2013,ARI,J.Banks,CB,4,2013,TB-2013-31
TB,Unnecessary Roughness,09/29/2013,ARI,D.Goldson,DB,4,2013,TB-2013-32
TB,Intentional Grounding,10/13/2013,PHI,M.Glennon,QB,6,2013,TB-2013-33
TB,Offensive Holding,10/13/2013,PHI,D.Penn,T,6,2013,TB-2013-34
TB,Offensive Holding,10/13/2013,PHI,T.Larsen,G,6,2013,TB-2013-35
TB,False Start,10/13/2013,PHI,J.Meredith,T,6,2013,TB-2013-36
TB,Offensive Pass Interference,10/13/2013,PHI,T.Underwood,WR,6,2013,TB-2013-37
TB,Offensive Holding,10/13/2013,PHI,E.Lorig,FB,6,2013,TB-2013-38
TB,Offensive Holding,10/13/2013,PHI,J.Zuttah,C,6,2013,TB-2013-39
TB,Offensive Holding,10/13/2013,PHI,J.Zuttah,C,6,2013,TB-2013-40
TB,False Start,10/20/2013,ATL,M.Williams,WR,7,2013,TB-2013-41
TB,False Start,10/20/2013,ATL,D.Penn,T,7,2013,TB-2013-42
TB,Roughing the Passer,10/20/2013,ATL,T.Scott,DE,7,2013,TB-2013-43
TB,Defensive Pass Interference,10/20/2013,ATL,L.Johnson,CB,7,2013,TB-2013-44
TB,Neutral Zone Infraction,10/20/2013,ATL,G.McCoy,DT,7,2013,TB-2013-45
TB,Unnecessary Roughness,10/20/2013,ATL,T.Larsen,G,7,2013,TB-2013-46
TB,Offensive Holding,10/20/2013,ATL,D.Joseph,G,7,2013,TB-2013-47
TB,False Start,10/20/2013,ATL,V.Jackson,WR,7,2013,TB-2013-48
TB,Unnecessary Roughness,10/20/2013,ATL,K.McCray,DB,7,2013,TB-2013-49
TB,Offensive Holding,10/20/2013,ATL,D.Penn,T,7,2013,TB-2013-50
TB,Illegal Use of Hands,10/20/2013,ATL,D.Joseph,G,7,2013,TB-2013-51
TB,Illegal Forward Pass,10/20/2013,ATL,M.Glennon,QB,7,2013,TB-2013-52
TB,Face Mask (15 Yards),10/20/2013,ATL,V.Jackson,WR,7,2013,TB-2013-53
TB,Defensive Pass Interference,10/24/2013,CAR,D.Revis,DB,8,2013,TB-2013-54
TB,Offensive Holding,10/24/2013,CAR,D.Penn,T,8,2013,TB-2013-55
TB,Offensive Holding,10/24/2013,CAR,A.Hayward,OLB,8,2013,TB-2013-56
TB,Offensive Holding,10/24/2013,CAR,D.Joseph,G,8,2013,TB-2013-57
TB,Roughing the Passer,11/03/2013,SEA,J.Casillas,LB,9,2013,TB-2013-58
TB,False Start,11/03/2013,SEA,M.James,RB,9,2013,TB-2013-59
TB,Offensive Offside,11/03/2013,SEA,M.Adams,DB,9,2013,TB-2013-60
TB,Unnecessary Roughness,11/03/2013,SEA,G.McCoy,DT,9,2013,TB-2013-61
TB,Defensive Pass Interference,11/03/2013,SEA,M.Adams,DB,9,2013,TB-2013-62
TB,Roughing the Passer,11/03/2013,SEA,G.McCoy,DT,9,2013,TB-2013-63
TB,Offensive Holding,11/03/2013,SEA,T.Crabtree,TE,9,2013,TB-2013-64
TB,Delay of Game,11/03/2013,SEA,M.Glennon,QB,9,2013,TB-2013-65
TB,Illegal Motion,11/11/2013,MIA,S.Larsen,FB,10,2013,TB-2013-66
TB,Offensive Holding,11/11/2013,MIA,J.Meredith,T,10,2013,TB-2013-67
TB,Unnecessary Roughness,11/11/2013,MIA,D.Goldson,DB,10,2013,TB-2013-68
TB,Delay of Game,11/11/2013,MIA,M.Glennon,QB,10,2013,TB-2013-69
TB,Offensive Holding,11/11/2013,MIA,T.Underwood,WR,10,2013,TB-2013-70
TB,Offensive Holding,11/11/2013,MIA,J.Zuttah,C,10,2013,TB-2013-71
TB,Unnecessary Roughness,11/11/2013,MIA,E.Page,WR,10,2013,TB-2013-72
TB,Illegal Use of Hands,11/17/2013,ATL,J.Meredith,T,11,2013,TB-2013-73
TB,Roughing the Passer,11/17/2013,ATL,A.Clayborn,DE,11,2013,TB-2013-74
TB,Encroachment,11/17/2013,ATL,G.McCoy,DT,11,2013,TB-2013-75
TB,Offensive Holding,11/17/2013,ATL,T.Larsen,G,11,2013,TB-2013-76
TB,Offensive Pass Interference,11/17/2013,ATL,V.Jackson,WR,11,2013,TB-2013-77
TB,Unnecessary Roughness,11/17/2013,ATL,D.Goldson,DB,11,2013,TB-2013-78
TB,Defensive Pass Interference,11/17/2013,ATL,J.Banks,CB,11,2013,TB-2013-79
TB,Defensive Pass Interference,11/17/2013,ATL,M.Adams,DB,11,2013,TB-2013-80
TB,Illegal Use of Hands,11/17/2013,ATL,A.Hayward,OLB,11,2013,TB-2013-81
TB,Offensive Holding,11/17/2013,ATL,J.Meredith,T,11,2013,TB-2013-82
TB,Roughing the Passer,11/17/2013,ATL,G.McCoy,DT,11,2013,TB-2013-83
TB,Roughing the Passer,11/17/2013,ATL,G.McCoy,DT,11,2013,TB-2013-84
TB,Encroachment,11/24/2013,DET,A.Spence,DT,12,2013,TB-2013-85
TB,Offensive Holding,11/24/2013,DET,J.Meredith,T,12,2013,TB-2013-86
TB,Roughing the Passer,11/24/2013,DET,M.Barron,SS,12,2013,TB-2013-87
TB,False Start,11/24/2013,DET,J.Meredith,T,12,2013,TB-2013-88
TB,Defensive Pass Interference,11/24/2013,DET,J.Banks,CB,12,2013,TB-2013-89
TB,Defensive Pass Interference,11/24/2013,DET,M.Barron,SS,12,2013,TB-2013-90
TB,Offensive Holding,11/24/2013,DET,D.Dotson,T,12,2013,TB-2013-91
TB,False Start,11/24/2013,DET,T.Wright,TE,12,2013,TB-2013-92
TB,Neutral Zone Infraction,11/24/2013,DET,M.Barron,SS,12,2013,TB-2013-93
TB,Defensive Holding,11/24/2013,DET,M.Barron,SS,12,2013,TB-2013-94
TB,Offensive Holding,12/01/2013,CAR,V.Jackson,WR,13,2013,TB-2013-95
TB,Delay of Game,12/01/2013,CAR,M.Koenen,P,13,2013,TB-2013-96
TB,False Start,12/01/2013,CAR,T.Underwood,WR,13,2013,TB-2013-97
TB,Offensive Holding,12/01/2013,CAR,D.Joseph,G,13,2013,TB-2013-98
TB,Roughing the Kicker,12/08/2013,BUF,D.Watson,LB,14,2013,TB-2013-99
TB,Offensive Holding,12/08/2013,BUF,J.Zuttah,C,14,2013,TB-2013-100
TB,Neutral Zone Infraction,12/08/2013,BUF,A.Spence,DT,14,2013,TB-2013-101
TB,Defensive Pass Interference,12/08/2013,BUF,L.Johnson,CB,14,2013,TB-2013-102
TB,Encroachment,12/08/2013,BUF,A.Clayborn,DE,14,2013,TB-2013-103
TB,False Start,12/08/2013,BUF,J.Zuttah,C,14,2013,TB-2013-104
TB,Unnecessary Roughness,12/08/2013,BUF,D.Penn,T,14,2013,TB-2013-105
TB,Defensive Holding,12/15/2013,SF,D.Watson,LB,15,2013,TB-2013-106
TB,Defensive Offside,12/15/2013,SF,G.McCoy,DT,15,2013,TB-2013-107
TB,Defensive Offside,12/15/2013,SF,G.McCoy,DT,15,2013,TB-2013-108
TB,Offensive Holding,12/15/2013,SF,D.Joseph,G,15,2013,TB-2013-109
TB,Personal Foul,12/15/2013,SF,D.Dotson,T,15,2013,TB-2013-110
TB,Defensive Offside,12/15/2013,SF,W.Gholston,DE,15,2013,TB-2013-111
TB,Roughing the Passer,12/22/2013,STL,A.Clayborn,DE,16,2013,TB-2013-112
TB,Encroachment,12/22/2013,STL,G.McCoy,DT,16,2013,TB-2013-113
TB,Defensive Holding,12/22/2013,STL,S.Means,LB,16,2013,TB-2013-114
TB,Unnecessary Roughness,12/22/2013,STL,D.Goldson,DB,16,2013,TB-2013-115
TB,Defensive Offside,12/22/2013,STL,J.Banks,CB,16,2013,TB-2013-116
TB,Unsportsmanlike Conduct,12/29/2013,NO,L.Johnson,CB,17,2013,TB-2013-117
TB,Encroachment,12/29/2013,NO,G.McCoy,DT,17,2013,TB-2013-118
TB,False Start,12/29/2013,NO,B.Leonard,RB,17,2013,TB-2013-119
TB,Offensive Holding,12/29/2013,NO,G.Carimi,T,17,2013,TB-2013-120
TB,False Start,12/29/2013,NO,T.Wright,TE,17,2013,TB-2013-121
TB,Face Mask (15 Yards),12/29/2013,NO,T.Larsen,G,17,2013,TB-2013-122
TB,Unnecessary Roughness,12/29/2013,NO,T.Larsen,G,17,2013,TB-2013-123
TB,Offensive Holding,12/29/2013,NO,B.McDougald,SS,17,2013,TB-2013-124
ARI,Defensive Pass Interference,09/08/2013,STL,T.Mathieu,FS,1,2013,ARI-2013-0
ARI,Encroachment,09/08/2013,STL,D.Williams,DT,1,2013,ARI-2013-1
ARI,Defensive Offside,09/08/2013,STL,C.Campbell,DE,1,2013,ARI-2013-2
ARI,Neutral Zone Infraction,09/08/2013,STL,P.Peterson,CB,1,2013,ARI-2013-3
ARI,Offensive Holding,09/08/2013,STL,L.Brown,T,1,2013,ARI-2013-4
ARI,Encroachment,09/08/2013,STL,Y.Bell,SS,1,2013,ARI-2013-5
ARI,Running Into the Kicker,09/15/2013,DET,J.Bethel,CB,2,2013,ARI-2013-6
ARI,Offensive Holding,09/15/2013,DET,J.Dray,TE,2,2013,ARI-2013-7
ARI,False Start,09/15/2013,DET,E.Winston,T,2,2013,ARI-2013-8
ARI,Encroachment,09/15/2013,DET,F.Rucker,DE,2,2013,ARI-2013-9
ARI,Defensive Holding,09/15/2013,DET,P.Peterson,CB,2,2013,ARI-2013-10
ARI,Delay of Game,09/15/2013,DET,C.Palmer,QB,2,2013,ARI-2013-11
ARI,False Start,09/15/2013,DET,M.Floyd,WR,2,2013,ARI-2013-12
ARI,Ineligible Downfield Pass,09/22/2013,NO,L.Sendlein,C,3,2013,ARI-2013-13
ARI,Defensive Pass Interference,09/22/2013,NO,T.Mathieu,FS,3,2013,ARI-2013-14
ARI,Illegal Shift,09/22/2013,NO,L.Fitzgerald,WR,3,2013,ARI-2013-15
ARI,Neutral Zone Infraction,09/22/2013,NO,J.Abraham,OLB,3,2013,ARI-2013-16
ARI,False Start,09/29/2013,TB,E.Winston,T,4,2013,ARI-2013-17
ARI,Illegal Formation,09/29/2013,TB,K.Dansby,ILB,4,2013,ARI-2013-18
ARI,Encroachment,09/29/2013,TB,C.Campbell,DE,4,2013,ARI-2013-19
ARI,Unnecessary Roughness,09/29/2013,TB,Y.Bell,SS,4,2013,ARI-2013-20
ARI,Intentional Grounding,09/29/2013,TB,C.Palmer,QB,4,2013,ARI-2013-21
ARI,False Start,09/29/2013,TB,L.Brown,T,4,2013,ARI-2013-22
ARI,Taunting,09/29/2013,TB,D.Dockett,DT,4,2013,ARI-2013-23
ARI,False Start,09/29/2013,TB,E.Winston,T,4,2013,ARI-2013-24
ARI,Horse Collar Tackle,09/29/2013,TB,D.Dockett,DT,4,2013,ARI-2013-25
ARI,Offensive Pass Interference,09/29/2013,TB,R.Housler,TE,4,2013,ARI-2013-26
ARI,Roughing the Passer,10/06/2013,CAR,K.Dansby,ILB,5,2013,ARI-2013-27
ARI,Offensive Holding,10/06/2013,CAR,D.Colledge,G,5,2013,ARI-2013-28
ARI,Offensive Holding,10/13/2013,SF,M.Benard,LB,6,2013,ARI-2013-29
ARI,False Start,10/13/2013,SF,E.Winston,T,6,2013,ARI-2013-30
ARI,Neutral Zone Infraction,10/13/2013,SF,D.Moch,LB,6,2013,ARI-2013-31
ARI,Delay of Game,10/13/2013,SF,C.Palmer,QB,6,2013,ARI-2013-32
ARI,Defensive Offside,10/13/2013,SF,A.Ta'amu,NT,6,2013,ARI-2013-33
ARI,Unnecessary Roughness,10/13/2013,SF,D.Dockett,DT,6,2013,ARI-2013-34
ARI,Offensive Pass Interference,10/13/2013,SF,M.Floyd,WR,6,2013,ARI-2013-35
ARI,Personal Foul,10/13/2013,SF,T.Mathieu,FS,6,2013,ARI-2013-36
ARI,Roughing the Passer,10/17/2013,SEA,J.Abraham,OLB,7,2013,ARI-2013-37
ARI,Neutral Zone Infraction,10/17/2013,SEA,J.Bethel,CB,7,2013,ARI-2013-38
ARI,Defensive Offside,10/17/2013,SEA,M.Benard,LB,7,2013,ARI-2013-39
ARI,Offensive Holding,10/17/2013,SEA,B.Sowell,T,7,2013,ARI-2013-40
ARI,False Start,10/27/2013,ATL,B.Sowell,T,8,2013,ARI-2013-41
ARI,Offensive Holding,10/27/2013,ATL,L.Sendlein,C,8,2013,ARI-2013-42
ARI,False Start,10/27/2013,ATL,L.Sendlein,C,8,2013,ARI-2013-43
ARI,Defensive Offside,10/27/2013,ATL,J.Abraham,OLB,8,2013,ARI-2013-44
ARI,Defensive Holding,10/27/2013,ATL,J.Powers,CB,8,2013,ARI-2013-45
ARI,Defensive Pass Interference,10/27/2013,ATL,D.Washington,ILB,8,2013,ARI-2013-46
ARI,Neutral Zone Infraction,10/27/2013,ATL,D.Dockett,DT,8,2013,ARI-2013-47
ARI,Defensive Pass Interference,10/27/2013,ATL,T.Mathieu,FS,8,2013,ARI-2013-48
ARI,Delay of Game,10/27/2013,ATL,C.Palmer,QB,8,2013,ARI-2013-49
ARI,False Start,11/10/2013,HOU,E.Winston,T,10,2013,ARI-2013-50
ARI,Illegal Block Above the Waist,11/10/2013,HOU,JA.Brown,WR,10,2013,ARI-2013-51
ARI,False Start,11/10/2013,HOU,E.Winston,T,10,2013,ARI-2013-52
ARI,Offensive Pass Interference,11/10/2013,HOU,L.Fitzgerald,WR,10,2013,ARI-2013-53
ARI,False Start,11/10/2013,HOU,D.Colledge,G,10,2013,ARI-2013-54
ARI,Face Mask (15 Yards),11/17/2013,JAC,D.Washington,ILB,11,2013,ARI-2013-55
ARI,Unsportsmanlike Conduct,11/17/2013,JAC,Y.Bell,SS,11,2013,ARI-2013-56
ARI,False Start,11/17/2013,JAC,J.Dray,TE,11,2013,ARI-2013-57
ARI,Offensive Holding,11/17/2013,JAC,A.Roberts,WR,11,2013,ARI-2013-58
ARI,Intentional Grounding,11/17/2013,JAC,C.Palmer,QB,11,2013,ARI-2013-59
ARI,False Start,11/24/2013,IND,D.Colledge,G,12,2013,ARI-2013-60
ARI,Illegal Block Above the Waist,11/24/2013,IND,JA.Brown,WR,12,2013,ARI-2013-61
ARI,Defensive Holding,11/24/2013,IND,K.Dansby,ILB,12,2013,ARI-2013-62
ARI,Defensive Pass Interference,11/24/2013,IND,P.Peterson,CB,12,2013,ARI-2013-63
ARI,Offensive Holding,11/24/2013,IND,A.Cason,DB,12,2013,ARI-2013-64
ARI,False Start,11/24/2013,IND,B.Sowell,T,12,2013,ARI-2013-65
ARI,Offensive Holding,11/24/2013,IND,D.Colledge,G,12,2013,ARI-2013-66
ARI,Defensive Offside,11/24/2013,IND,M.Shaughnessy,OLB,12,2013,ARI-2013-67
ARI,Offensive Holding,11/24/2013,IND,J.Dray,TE,12,2013,ARI-2013-68
ARI,Offensive Holding,12/01/2013,PHI,L.Sendlein,C,13,2013,ARI-2013-69
ARI,Defensive Pass Interference,12/01/2013,PHI,J.Powers,CB,13,2013,ARI-2013-70
ARI,Offensive Holding,12/01/2013,PHI,P.Fanaika,G,13,2013,ARI-2013-71
ARI,Defensive Offside,12/01/2013,PHI,D.Williams,DT,13,2013,ARI-2013-72
ARI,Defensive Holding,12/01/2013,PHI,T.Mathieu,FS,13,2013,ARI-2013-73
ARI,Defensive Holding,12/01/2013,PHI,M.Shaughnessy,OLB,13,2013,ARI-2013-74
ARI,Unsportsmanlike Conduct,12/01/2013,PHI,D.Washington,ILB,13,2013,ARI-2013-75
ARI,False Start,12/08/2013,STL,L.Sendlein,C,14,2013,ARI-2013-76
ARI,Defensive Pass Interference,12/08/2013,STL,P.Peterson,CB,14,2013,ARI-2013-77
ARI,False Start,12/08/2013,STL,E.Winston,T,14,2013,ARI-2013-78
ARI,Defensive Holding,12/08/2013,STL,R.Johnson,FS,14,2013,ARI-2013-79
ARI,Unnecessary Roughness,12/08/2013,STL,K.Dansby,ILB,14,2013,ARI-2013-80
ARI,Defensive Pass Interference,12/08/2013,STL,J.Powers,CB,14,2013,ARI-2013-81
ARI,Illegal Contact,12/15/2013,TEN,B.McCann,DB,15,2013,ARI-2013-82
ARI,Illegal Use of Hands,12/15/2013,TEN,A.Cason,DB,15,2013,ARI-2013-83
ARI,Roughing the Passer,12/15/2013,TEN,M.Benard,LB,15,2013,ARI-2013-84
ARI,Unnecessary Roughness,12/15/2013,TEN,R.Johnson,FS,15,2013,ARI-2013-85
ARI,Unsportsmanlike Conduct,12/15/2013,TEN,D.Washington,ILB,15,2013,ARI-2013-86
ARI,Unnecessary Roughness,12/15/2013,TEN,D.Williams,DT,15,2013,ARI-2013-87
ARI,False Start,12/15/2013,TEN,E.Winston,T,15,2013,ARI-2013-88
ARI,Roughing the Passer,12/15/2013,TEN,C.Campbell,DE,15,2013,ARI-2013-89
ARI,False Start,12/22/2013,SEA,D.Colledge,G,16,2013,ARI-2013-90
ARI,Unsportsmanlike Conduct,12/22/2013,SEA,F.Rucker,DE,16,2013,ARI-2013-91
ARI,Offensive Pass Interference,12/22/2013,SEA,M.Floyd,WR,16,2013,ARI-2013-92
ARI,Defensive Holding,12/22/2013,SEA,D.Washington,ILB,16,2013,ARI-2013-93
ARI,Offensive Holding,12/22/2013,SEA,A.Cason,DB,16,2013,ARI-2013-94
ARI,Roughing the Passer,12/29/2013,SF,D.Williams,DT,17,2013,ARI-2013-95
ARI,False Start,12/29/2013,SF,J.Ballard,TE,17,2013,ARI-2013-96
ARI,Offensive Holding,12/29/2013,SF,J.Dray,TE,17,2013,ARI-2013-97
SF,False Start,09/08/2013,GB,J.Goodwin,C,1,2013,SF-2013-0
